POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
210031535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,30,18,47,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,11,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,47,96,38,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,29,7,37,19,12,32,128,16,146,189,40,229,0,0,0,3,0,10,6,0,6,4,0,0,8,5,15,0,0,0,0,0,0,22,7,25,0,0,0,3,0,3,0,0,0,12,11,19,12,11,19,0,0,0,26,17,44,0,0,0,0,0,0,39,50,91,46,50,90,6,0,3,60,0,64,9,6,12,0,0,0,0,0,0,0,0
210031536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,18,5,26,0,0,3,45,3,48,69,12,83,0,0,0,4,0,3,5,0,4,0,0,0,0,3,4,0,3,3,0,0,0,7,4,14,0,3,10,0,0,0,8,0,5,56,64,122,34,57,89,0,3,3,102,129,233,0,0,0,0,4,4,39,28,66,39,28,73,0,0,0,32,0,36,0,0,0,0,0,0,0,0,0,0,0
210031537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,4,5,0,4,5,26,3,24,0,0,3,57,5,56,80,10,88,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,7,0,0,0,0,0,0,3,0,3,7,4,5,6,7,18,0,0,0,18,15,31,0,0,0,0,0,0,64,82,143,64,85,147,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0
210031538,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,18,3,6,12,0,0,0,0,6,6,0,0,0,3,0,5,6,4,10,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,3,0,3,14,6,18,50,34,87,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,10,0,0,5,50,8,60,10,3,10,119,19,134,179,28,213,3,4,8,4,0,4,19,10,32,0,0,5,7,6,13,0,5,6,4,0,4,41,23,66,0,3,3,7,0,7,7,3,6,15,15,24,14,34,44,0,0,3,37,49,88,0,0,0,6,12,17,93,98,188,104,107,210,3,0,5,48,0,48,0,0,0,0,0,0,0,0,0,0,0
210041240,0,0,0,31,21,50,0,0,0,0,0,0,0,0,0,3,0,3,31,21,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,19,10,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,6,3,0,3,30,9,41,20,0,20,205,39,248,260,51,315,0,0,0,3,10,9,0,0,3,5,0,5,0,0,0,0,3,6,0,0,3,10,11,26,5,0,4,4,0,4,0,0,0,3,0,6,7,24,31,0,0,4,23,34,50,0,0,0,0,0,0,28,36,69,28,36,69,4,0,4,20,9,34,0,0,0,0,0,0,0,3,3,0,0
210041539,0,0,0,18,7,21,0,0,0,0,0,0,0,0,0,0,0,0,20,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,11,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,11,31,6,0,7,32,10,43,59,28,88,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,6,9,0,0,0,0,0,0,0,0,0,4,6,8,5,0,5,0,0,0,7,6,13,0,0,0,0,0,4,12,25,38,14,28,43,0,0,0,20,5,25,0,0,0,0,0,0,0,0,0,0,0
210041540,0,0,5,16,27,44,0,0,0,0,0,0,0,0,0,0,0,0,18,28,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,5,12,6,26,23,34,57,3,3,3,0,3,10,10,0,10,0,4,9,11,4,16,0,0,0,3,0,0,3,4,13,16,0,14,10,0,10,7,0,7,12,8,12,11,5,16,0,4,3,120,88,205,0,0,0,0,0,0,0,4,4,156,135,289,0,0,0,159,140,297,23,10,34,95,30,130,37,6,44,409,65,469,567,111,678,0,0,0,10,0,11,7,4,12,9,7,10,0,0,3,4,0,5,0,0,0,37,13,50,13,3,16,82,18,106,18,9,29,238,327,563,237,462,702,0,0,0,590,830,1421,0,0,0,3,4,7,352,443,792,353,450,804,8,5,10,129,25,156,11,0,17,0,0,0,6,4,3,6,0
210041541,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,6,0,3,9,4,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,9,18,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,0,17,11,3,13,98,9,110,131,12,148,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,4,0,4,0,0,0,5,10,19,5,13,19,0,0,0,14,20,36,0,0,0,0,3,5,16,10,24,16,8,27,0,0,0,17,0,20,3,0,3,0,0,0,0,0,0,0,0
210051242,0,0,0,15,7,22,0,0,0,0,0,0,0,0,0,0,0,0,19,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,29,118,514,386,896,0,0,0,18,27,44,3,0,3,33,3,34,36,18,60,0,0,0,737,489,1221,53,23,72,5,3,6,44,6,52,32,8,44,44,6,49,101,33,136,21,13,34,1730,1054,2785,0,0,0,42,7,48,0,0,0,8,0,8,26,0,29,72,11,90,31,6,42,136,18,154,79,6,82,252,25,278,500,57,559,8,3,11,31,9,39,32,17,48,4,3,11,44,26,65,89,55,140,0,0,0,208,115,322,14,19,36,9,3,18,12,0,12,121,132,250,254,447,707,0,3,4,416,615,1029,0,0,0,10,3,9,177,201,386,185,207,393,10,7,18,116,10,124,27,8,33,0,0,0,6,3,8,0,0
210051243,0,4,4,72,27,102,0,0,0,33,5,36,0,0,0,11,8,20,122,44,164,10,7,20,6,0,6,0,0,0,8,3,10,5,0,3,3,0,3,37,16,48,613,216,830,787,531,1321,16,8,28,93,68,158,218,42,260,520,102,620,98,24,118,7,0,9,96,42,136,270,70,343,295,57,349,407,72,470,653,95,754,2417,501,2919,227,53,279,518,132,647,7233,2020,9249,8,0,5,8,3,18,7,0,5,13,0,14,363,77,435,389,78,470,323,66,389,670,100,773,667,114,782,1811,205,2017,3470,492,3958,62,27,93,282,91,375,241,64,307,403,108,514,229,112,339,118,77,196,0,0,3,1337,486,1827,56,30,93,280,79,358,35,14,53,179,151,330,319,401,720,3,8,11,878,683,1563,0,0,0,22,9,28,284,342,629,299,350,653,92,18,113,558,79,639,13,6,17,7,0,5,0,0,0,0,0
210051245,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,15,19,0,0,0,8,7,10,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,6,3,6,3,0,0,8,3,8,3,4,9,40,32,71,0,0,0,5,0,5,0,0,0,4,0,7,17,3,18,26,4,28,11,9,20,64,12,75,12,9,19,184,36,221,276,59,330,4,5,5,0,0,4,9,0,12,0,0,0,10,3,16,0,7,11,0,0,0,24,17,44,3,6,12,21,0,23,11,0,10,99,112,211,30,88,120,0,0,0,170,216,383,0,0,0,29,39,63,171,211,386,201,248,449,15,7,23,223,57,282,0,0,0,4,0,11,5,5,3,0,0
210051246,0,0,0,18,23,40,0,0,0,0,0,0,0,0,0,0,0,0,18,23,42,3,0,3,0,0,0,0,0,0,3,0,3,43,10,52,0,0,0,46,10,53,3,0,3,3,3,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,3,9,4,11,30,15,46,0,0,0,0,3,0,0,0,0,4,0,4,27,8,36,30,12,42,24,7,31,101,24,123,25,10,33,304,38,340,451,76,527,0,3,7,4,5,9,3,0,9,0,0,0,5,0,3,0,0,6,0,0,0,18,16,29,4,0,9,0,0,0,15,16,34,63,65,125,23,67,90,4,0,4,105,145,253,0,0,0,0,4,0,40,45,81,39,44,87,4,0,4,92,8,101,0,3,3,0,0,0,0,0,0,0,0
210051247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,31,0,0,4,76,6,83,109,15,121,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,5,0,0,0,0,0,0,13,20,33,0,16,18,0,0,0,22,37,57,0,0,0,0,0,0,4,7,10,4,7,10,0,3,3,53,0,56,0,0,0,0,0,0,0,0,0,0,0
210051248,0,0,0,18,9,26,0,0,0,0,0,0,0,0,0,3,5,8,24,9,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3,15,4,15,6,5,14,3,0,3,3,0,4,85,59,144,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,0,7,0,0,0,5,0,5,147,3,148,37,8,42,0,0,0,307,89,398,0,0,0,0,0,5,0,0,0,6,0,10,66,10,73,74,12,81,17,0,20,77,19,92,42,7,46,122,8,132,264,26,290,29,28,64,33,9,44,97,49,151,72,22,99,0,0,0,23,13,38,0,0,0,262,120,384,14,18,27,18,3,19,9,6,21,15,27,42,104,304,406,13,16,23,167,371,541,0,0,0,76,80,155,330,351,686,407,438,838,126,58,186,914,295,1209,9,5,16,9,6,15,2708,1472,4185,0,0
210051250,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,27,79,86,17,107,4,6,3,5,4,14,10,3,12,9,4,11,16,12,27,0,0,0,32,22,58,30,20,52,8,0,12,15,5,18,11,0,12,14,0,20,48,11,65,20,0,23,365,139,500,0,0,0,3,0,8,4,0,3,0,0,4,13,21,33,22,24,46,24,6,30,106,10,123,22,0,22,425,53,477,579,70,650,29,20,52,14,8,20,42,15,56,10,3,13,32,22,58,9,8,11,14,10,25,150,90,240,8,3,11,18,6,25,10,0,8,26,5,37,49,41,86,0,0,0,107,60,162,0,0,0,30,57,88,64,47,114,101,108,203,43,19,65,125,34,158,0,0,4,13,6,19,50,17,62,6,0
210051441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,12,4,21,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,5,0,7,4,0,4,13,0,13,0,0,0,49,3,51,66,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,10,17,78,106,178,22,44,60,0,0,0,104,164,262,0,0,0,0,0,0,105,113,219,105,114,218,4,0,4,28,8,33,130,26,158,0,0,0,0,0,0,0,0
210051442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,3,0,7,12,3,12,0,6,11,63,8,74,88,16,104,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,4,0,5,0,0,0,4,3,11,41,54,95,81,133,215,0,0,0,125,195,320,0,0,0,5,0,7,63,66,127,66,67,131,0,0,3,74,5,80,11,0,12,0,0,0,0,0,0,0,0
210051443,0,0,0,6,0,7,0,0,0,0,0,0,0,0,3,5,0,3,12,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,19,76,15,9,25,0,0,0,3,0,8,20,3,24,0,0,0,279,101,382,0,0,0,4,0,8,64,12,80,47,7,50,4,0,5,33,14,40,83,18,103,17,7,24,31,5,39,667,199,865,0,0,0,9,0,9,0,0,0,0,0,0,15,5,17,25,0,30,38,8,48,235,33,268,44,6,42,492,44,534,801,98,898,0,3,4,41,35,77,13,3,16,8,6,13,13,5,18,12,6,16,0,0,0,91,51,144,4,6,3,20,4,25,9,3,8,24,6,29,20,50,74,0,0,0,69,78,140,0,0,0,0,0,0,50,55,104,51,55,107,16,0,21,201,10,219,0,0,0,0,0,0,0,0,0,0,0
210051445,0,0,0,6,4,12,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,96,71,176,0,3,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,52,15,71,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,11,0,12,182,107,289,0,0,0,0,3,3,0,0,0,0,0,0,4,0,3,4,0,6,19,0,20,111,24,138,34,0,35,329,29,354,491,58,546,0,0,0,7,0,9,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,10,4,21,3,5,5,0,0,7,6,10,18,58,64,120,14,30,42,0,0,0,79,114,189,0,0,0,13,4,17,68,69,140,81,74,155,9,3,11,172,19,196,0,0,0,0,0,0,0,0,0,0,0
210051542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,7,0,12,4,0,4,32,9,46,43,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,3,0,0,4,4,0,0,4,9,6,16,0,0,0,0,0,0,13,20,32,13,16,29,3,0,6,71,3,70,0,0,0,0,0,0,0,0,0,0,0
210051543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,28,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,5,3,0,3,29,7,32,6,0,6,99,10,108,137,16,153,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,4,11,3,9,10,7,6,17,0,4,5,116,121,238,138,359,499,0,0,0,267,501,764,0,0,0,0,0,0,199,273,471,199,273,471,0,0,0,52,0,55,0,0,0,0,0,0,0,0,0,0,0
210051544,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,4,14,0,22,5,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,13,0,12,105,39,142,92,43,135,0,0,9,9,0,11,40,11,53,193,57,250,8,7,16,0,0,0,10,9,17,29,11,42,117,32,152,106,14,118,120,28,151,205,35,235,52,15,67,33,14,47,1116,321,1439,0,0,0,28,0,32,5,0,5,5,4,11,117,20,133,153,23,175,79,15,91,151,31,178,93,15,105,546,80,630,868,139,1007,13,8,23,66,24,86,44,10,58,78,21,103,39,19,60,86,21,101,0,0,0,331,97,429,18,15,33,61,18,80,18,24,45,251,206,460,181,152,328,0,0,0,530,407,936,0,0,0,6,0,5,144,157,301,145,163,308,32,8,37,718,113,833,0,0,5,0,0,0,0,0,0,0,0
210051545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,24,6,29,0,0,0,77,12,88,101,17,121,0,0,0,3,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,5,0,0,38,49,86,10,0,7,0,0,0,47,53,98,0,0,0,0,0,0,33,34,74,38,34,68,3,4,6,55,0,55,0,0,0,0,0,0,0,0,0,0,0
211011251,0,0,0,7,0,11,0,0,0,4,0,4,0,0,0,0,0,0,16,6,22,25,0,27,0,0,0,5,0,5,10,0,10,0,0,0,4,0,5,47,4,46,408,154,561,178,208,383,7,4,10,80,99,176,125,24,146,55,28,88,181,125,296,5,0,10,68,106,170,198,42,240,46,17,61,217,107,320,129,35,169,218,41,252,324,197,520,282,67,346,2499,1251,3751,8,4,10,45,19,61,3,0,3,9,0,8,43,7,45,101,30,125,88,7,98,377,75,455,111,32,147,1039,171,1214,1615,288,1904,45,15,62,204,81,286,581,327,906,55,21,79,92,67,155,101,108,201,0,4,4,1069,621,1690,44,31,72,80,22,102,16,4,19,135,140,277,209,178,390,4,6,13,486,381,868,0,0,5,7,3,11,144,155,299,149,160,313,33,18,51,169,25,194,44,3,44,0,0,0,18,0,24,0,3
211011254,0,0,0,18,4,25,0,0,0,0,0,0,0,0,0,0,0,3,24,7,30,5,0,3,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,10,3,18,270,123,393,411,291,707,14,16,31,23,26,50,65,30,93,268,64,337,162,67,228,0,0,4,51,46,101,52,15,72,182,47,233,157,35,192,61,18,81,109,32,138,491,209,705,208,79,288,2546,1108,3650,0,3,3,26,7,33,0,0,4,14,0,16,8,0,8,46,14,61,62,17,80,232,59,290,128,13,143,883,219,1101,1307,314,1620,55,34,91,134,50,184,609,402,1006,334,161,494,368,222,594,210,284,496,3,0,3,1716,1157,2872,59,42,101,44,15,64,14,17,26,90,113,202,475,597,1076,8,14,24,692,796,1493,0,0,0,4,5,8,229,250,478,230,256,485,21,4,23,297,28,322,14,7,19,0,0,3,0,0,0,3,0
211011255,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,0,0,0,0,0,0,0,0,0,0,0,0,29,6,36,0,0,0,31,6,36,0,3,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,15,0,0,0,4,0,4,0,0,0,0,3,3,0,0,0,4,3,8,3,0,8,19,7,31,18,4,24,90,19,108,138,33,164,0,0,0,10,7,10,0,0,0,0,0,0,0,0,5,5,0,8,0,0,0,14,12,25,4,0,3,6,0,4,8,5,10,4,0,7,6,12,19,0,0,0,21,19,45,0,0,0,0,0,4,24,20,45,24,20,43,4,0,4,12,3,13,0,0,0,0,0,0,0,0,0,0,0
