POW_SA2_CODE_2021,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_19,ClAW_2000_2999_H_20_29,ClAW_2000_2999_H_30_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40_44,ClAW_2000_2999_H_45_49,ClAW_2000_2999_H_50ov,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000_3499_H_0,ClAW_3000_3499_H_1_19,ClAW_3000_3499_H_20_29,ClAW_3000_3499_H_30_34,ClAW_3000_3499_H_35_39,ClAW_3000_3499_H_40_44,ClAW_3000_3499_H_45_49,ClAW_3000_3499_H_50ov,ClAW_3000_3499_H_NS,ClAW_3000_3499_H_Tot,ClAW_3500mo_H_0,ClAW_3500mo_H_1_19,ClAW_3500mo_H_20_29,ClAW_3500mo_H_30_34,ClAW_3500mo_H_35_39,ClAW_3500mo_H_40_44,ClAW_3500mo_H_45_49,ClAW_3500mo_H_50ov,ClAW_3500mo_H_NS,ClAW_3500mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_19,ClAW_PINS_H_20_29,ClAW_PINS_H_30_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40_44,ClAW_PINS_H_45_49,ClAW_PINS_H_50ov,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_19,ClAW_Tot_H_20_29,ClAW_Tot_H_30_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40_44,ClAW_Tot_H_45_49,ClAW_Tot_H_50ov,ClAW_Tot_H_NS,ClAW_Tot_H_Tot,SWs_NNI_H_0,SWs_NNI_H_1_19,SWs_NNI_H_20_29,SWs_NNI_H_30_34,SWs_NNI_H_35_39,SWs_NNI_H_40_44,SWs_NNI_H_45_49,SWs_NNI_H_50ov,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_19,SWs_1_149_H_20_29,SWs_1_149_H_30_34,SWs_1_149_H_35_39,SWs_1_149_H_40_44,SWs_1_149_H_45_49,SWs_1_149_H_50ov,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_19,SWs_150_299_H_20_29,SWs_150_299_H_30_34,SWs_150_299_H_35_39,SWs_150_299_H_40_44,SWs_150_299_H_45_49,SWs_150_299_H_50ov,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_19,SWs_300_399_H_20_29,SWs_300_399_H_30_34,SWs_300_399_H_35_39,SWs_300_399_H_40_44,SWs_300_399_H_45_49,SWs_300_399_H_50ov,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_19,SWs_400_499_H_20_29,SWs_400_499_H_30_34,SWs_400_499_H_35_39,SWs_400_499_H_40_44,SWs_400_499_H_45_49,SWs_400_499_H_50ov,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_19,SWs_500_649_H_20_29,SWs_500_649_H_30_34,SWs_500_649_H_35_39,SWs_500_649_H_40_44,SWs_500_649_H_45_49,SWs_500_649_H_50ov,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_19,SWs_650_799_H_20_29,SWs_650_799_H_30_34,SWs_650_799_H_35_39,SWs_650_799_H_40_44,SWs_650_799_H_45_49,SWs_650_799_H_50ov,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_19,SWs_800_999_H_20_29,SWs_800_999_H_30_34,SWs_800_999_H_35_39,SWs_800_999_H_40_44,SWs_800_999_H_45_49,SWs_800_999_H_50ov,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_19,SWs_1000_1249_H_20_29,SWs_1000_1249_H_30_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40_44,SWs_1000_1249_H_45_49,SWs_1000_1249_H_50ov,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_19,SWs_1250_1499_H_20_29,SWs_1250_1499_H_30_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40_44,SWs_1250_1499_H_45_49,SWs_1250_1499_H_50ov,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_19,SWs_1500_1749_H_20_29,SWs_1500_1749_H_30_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40_44,SWs_1500_1749_H_45_49,SWs_1500_1749_H_50ov,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_19,SWs_1750_1999_H_20_29,SWs_1750_1999_H_30_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40_44,SWs_1750_1999_H_45_49,SWs_1750_1999_H_50ov,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_19,SWs_2000_2999_H_20_29,SWs_2000_2999_H_30_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40_44,SWs_2000_2999_H_45_49,SWs_2000_2999_H_50ov,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000_3499_H_0,SWs_3000_3499_H_1_19,SWs_3000_3499_H_20_29,SWs_3000_3499_H_30_34,SWs_3000_3499_H_35_39,SWs_3000_3499_H_40_44,SWs_3000_3499_H_45_49,SWs_3000_3499_H_50ov,SWs_3000_3499_H_NS,SWs_3000_3499_H_Tot,SWs_3500mo_H_0,SWs_3500mo_H_1_19,SWs_3500mo_H_20_29,SWs_3500mo_H_30_34,SWs_3500mo_H_35_39,SWs_3500mo_H_40_44,SWs_3500mo_H_45_49,SWs_3500mo_H_50ov,SWs_3500mo_H_NS,SWs_3500mo_H_Tot
210011534,0,0,4,0,4,0,0,3,0,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,12,81,37,30,57,42,4,10,9,277,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,19,6,0,0,0,0,0,0,33,0,13,11,0,0,0,0,0,0,20,0,8,0,0,0,0,0,0,0,15,0,3,10,8,0,0,0,0,0,29,0,0,7,7,3,0,0,0,0,22,0,3,4,4,4,0,3,0,0,16,0,0,0,0,7,7,5,3,0,17,0,0,0,4,3,7,5,0,0,17,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,4,0,0,0,5
210021232,0,3,0,0,6,8,6,4,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,26,120,122,68,128,83,14,12,9,584,3,0,0,0,0,0,0,0,0,7,12,89,0,0,0,0,0,0,0,108,3,47,5,0,0,0,0,0,0,61,0,25,4,0,0,0,0,0,0,33,0,12,7,3,0,0,0,0,0,27,0,13,25,9,5,0,0,0,0,52,0,7,14,8,11,11,0,0,0,49,0,5,5,8,14,3,3,0,0,47,5,0,0,4,14,11,0,5,0,37,0,4,0,0,3,4,7,3,0,16,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,6,5,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7
210021233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,15,11,10,6,14,0,3,0,68,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021234,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,17,24,8,19,13,0,0,3,83,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,15,0,0,0,0,0,0,0,15,3,15,4,0,0,0,0,0,0,18,0,3,3,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,15,0,0,0,5,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210021235,0,0,0,0,7,4,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,16,82,60,30,44,43,5,17,8,303,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,32,0,15,4,0,0,0,0,0,0,22,0,10,6,0,0,0,0,0,0,17,0,8,9,0,0,0,0,0,0,20,0,3,9,0,0,0,0,0,0,15,0,3,9,6,4,0,0,0,0,32,4,0,0,3,10,3,0,0,0,20,0,0,0,0,4,9,0,4,0,23,0,0,5,3,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
210031236,0,0,0,3,4,6,5,5,0,24,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,17,90,100,48,147,105,23,23,8,555,0,0,0,0,0,0,0,0,0,4,7,40,0,0,0,0,0,0,0,46,5,48,10,0,0,0,0,0,0,58,3,31,16,0,0,0,0,0,0,54,4,21,20,0,6,0,0,0,0,54,8,11,36,5,3,0,0,0,0,69,4,12,28,10,12,4,0,3,0,80,4,0,18,16,31,7,3,0,0,77,5,3,3,3,20,17,5,3,0,66,0,4,7,0,11,15,5,7,0,39,0,0,0,0,11,11,4,3,0,27,0,0,0,0,9,5,0,0,0,18,0,0,0,0,6,4,0,3,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6
210031237,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,53,46,24,57,34,8,9,3,240,0,5,0,0,0,0,0,0,0,8,0,22,0,0,0,0,0,0,0,18,0,8,0,0,0,0,0,0,0,9,0,6,6,0,0,0,0,0,0,15,4,4,7,0,0,0,0,0,0,19,3,0,4,0,0,0,0,0,0,15,0,0,0,6,3,4,0,0,0,22,0,0,3,0,9,3,0,0,0,15,0,0,5,0,5,4,0,0,0,17,0,0,0,0,3,4,0,0,0,13,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,29,24,9,39,21,0,6,5,148,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,11,0,5,3,0,0,0,0,0,0,6,0,9,4,0,0,0,0,0,0,8,0,4,12,0,0,0,0,0,0,18,0,0,4,0,4,0,0,0,0,10,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031535,0,0,0,0,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,33,30,58,32,0,7,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,3,6,0,0,0,0,0,0,8,0,0,5,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031536,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,25,42,21,6,9,7,156,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,23,0,8,6,0,0,0,0,0,0,18,3,10,6,0,0,0,0,0,0,15,0,7,11,3,0,0,0,0,0,21,0,5,8,0,0,3,0,0,0,22,0,0,6,0,4,0,0,0,0,20,0,3,6,3,11,3,0,0,0,33,0,3,0,7,9,6,0,3,0,22,0,0,0,3,0,3,0,0,0,10,0,0,0,0,5,0,0,5,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031537,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,20,7,19,5,0,10,0,78,0,0,0,0,0,0,0,0,0,6,0,26,0,0,0,0,0,0,0,27,3,6,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,5,0,0,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031538,0,0,0,0,3,6,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,48,50,36,66,60,8,9,3,292,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,8,0,7,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,3,0,3
210041240,0,0,0,0,0,3,3,3,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,54,26,67,33,6,9,3,269,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041539,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,5,15,7,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041540,0,0,0,3,11,15,4,9,0,39,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,4,10,43,118,137,75,182,136,28,43,3,774,3,7,0,0,0,0,0,0,0,10,24,184,0,0,0,0,0,0,0,213,9,135,17,0,0,0,0,0,0,166,9,76,21,0,0,0,0,0,0,118,3,50,45,6,3,0,0,0,0,111,11,25,75,22,5,0,0,3,0,151,5,20,53,31,39,10,3,0,0,163,0,12,21,25,37,31,0,3,0,130,3,8,5,11,38,23,6,3,0,98,0,0,0,0,12,14,5,4,0,45,0,0,0,0,3,5,5,3,0,23,0,0,0,0,0,6,0,4,0,14,0,0,0,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0
210041541,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,28,24,6,25,23,3,3,0,134,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
210051242,0,4,5,0,26,26,12,9,0,72,0,0,0,0,0,5,0,0,0,18,0,0,8,0,5,3,4,0,0,14,0,0,0,0,0,5,0,0,0,3,46,138,190,128,453,282,54,57,16,1362,0,8,0,0,0,0,0,0,0,5,16,77,3,0,0,0,0,0,0,98,19,121,10,5,0,0,0,0,0,151,6,58,12,3,0,0,0,0,0,87,9,50,35,3,0,0,0,0,0,105,6,38,48,16,8,4,0,0,0,118,8,13,27,28,31,8,0,0,0,114,7,0,10,12,35,15,0,0,0,85,7,0,4,6,29,20,3,0,0,73,0,0,6,5,14,18,0,0,0,44,0,0,0,0,11,9,0,4,0,26,0,0,0,0,5,11,0,5,0,22,0,0,0,6,3,14,0,3,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3
210051243,0,3,7,9,34,55,22,38,0,170,0,0,0,0,4,3,0,4,0,23,0,3,3,3,3,3,0,12,0,27,0,0,0,4,6,4,0,4,5,24,84,320,384,245,854,690,131,187,30,2920,6,8,0,0,0,0,0,0,0,23,9,96,4,0,0,0,0,0,4,118,6,97,13,6,0,5,0,5,0,134,10,61,25,6,0,0,0,0,0,106,5,48,34,4,0,0,0,0,4,98,0,33,42,18,10,4,0,0,5,111,5,20,45,24,36,12,3,8,4,149,10,8,19,26,98,36,9,16,3,228,9,0,7,12,75,67,11,22,4,210,3,7,7,8,54,43,13,12,0,153,3,0,4,0,40,45,14,23,0,136,0,0,6,0,17,31,5,20,0,79,0,0,0,7,22,31,5,24,0,82,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,4,3,4,0,14
210051245,0,0,0,0,20,11,8,9,0,44,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,28,89,83,50,201,98,23,29,6,604,0,5,0,0,0,0,0,0,0,5,0,42,4,0,0,0,0,0,0,48,6,33,3,0,0,0,0,0,0,38,0,28,6,0,0,0,0,0,0,47,0,14,18,0,3,0,0,0,0,48,0,17,17,7,0,0,0,0,0,47,0,6,13,9,4,5,0,0,0,39,0,3,0,4,14,5,0,3,0,24,0,0,0,4,7,9,0,9,0,27,0,3,5,0,10,6,0,0,0,18,0,0,0,0,3,3,0,0,0,8,0,3,0,0,11,4,3,0,0,24,0,0,0,0,3,3,0,5,0,13,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,0,7
210051246,0,0,0,0,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,83,68,32,87,48,8,11,4,341,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,24,6,20,6,0,0,0,0,0,0,31,3,19,8,5,0,0,0,0,0,28,5,4,3,0,0,0,0,0,0,15,0,0,0,3,3,0,0,0,0,16,0,4,3,3,8,7,0,0,0,23,0,0,0,3,7,3,0,0,0,12,0,0,0,3,5,3,0,0,0,15,0,0,0,0,4,3,0,6,0,10,0,3,0,0,3,3,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
210051247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,5,19,14,0,4,0,78,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051248,11,0,4,3,80,68,37,59,0,262,0,0,0,0,10,8,3,10,0,42,0,0,0,0,3,8,0,15,0,34,0,3,0,0,4,3,0,0,4,13,167,172,240,164,1017,849,229,340,26,3193,8,0,0,0,0,0,0,0,0,10,35,30,4,0,0,0,0,0,0,63,18,27,3,0,0,0,0,0,0,50,11,29,4,0,0,0,0,0,6,48,7,19,16,0,0,0,0,0,0,52,32,40,39,5,0,0,0,0,5,121,44,43,60,14,8,8,0,3,0,183,25,34,61,13,49,8,0,0,5,199,21,20,30,19,68,27,0,0,4,185,14,9,18,3,34,30,4,4,0,117,9,4,10,3,27,27,8,3,0,94,3,0,4,0,7,23,9,0,0,44,4,0,0,4,17,21,3,13,0,60,0,0,0,0,6,0,0,6,0,12,0,0,0,0,3,0,4,0,0,7
210051250,0,3,4,0,19,27,10,12,0,79,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,3,0,0,4,11,22,101,93,61,262,218,36,61,9,869,0,4,0,0,0,0,0,0,0,4,5,10,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,18,3,3,4,7,6,4,0,0,0,26,0,0,6,0,15,7,0,7,0,42,0,4,3,0,14,8,0,0,0,34,0,0,0,0,11,15,8,3,0,39,0,0,0,0,4,3,0,0,0,13,0,0,0,0,9,3,0,0,0,15,0,0,0,0,3,6,0,0,0,10,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0
210051441,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,34,25,19,28,20,10,6,4,161,0,0,0,0,0,0,0,0,0,6,0,34,0,0,0,0,0,0,0,40,0,30,10,0,0,0,0,0,0,42,0,21,9,0,4,0,0,0,0,29,0,15,7,4,0,0,0,0,0,25,0,8,16,4,3,0,0,0,0,31,0,4,5,0,5,0,0,0,0,21,0,4,3,0,16,0,0,3,0,32,0,0,0,3,4,8,5,3,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,28,9,37,15,3,3,4,131,0,0,0,0,0,0,0,0,0,4,0,23,0,0,0,0,0,0,0,18,0,22,5,0,0,0,0,0,0,25,0,15,5,0,0,0,0,0,0,18,0,6,7,0,0,0,0,0,0,21,0,3,16,3,0,0,0,0,0,25,4,7,15,8,10,6,0,0,0,43,0,0,10,4,15,8,0,3,0,39,0,0,3,4,16,7,0,0,0,28,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051443,0,0,3,0,6,9,3,5,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,3,8,16,70,78,31,128,110,16,24,9,490,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,0,7,8,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,16,0,3,5,0,0,0,0,0,0,15,3,0,11,0,6,3,0,0,0,26,0,0,0,3,7,3,0,0,0,18,3,0,0,0,6,3,0,0,0,20,0,0,0,0,3,5,0,3,0,10,0,0,0,0,0,5,0,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
