POW_SA2_CODE_2021,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000_3499_A_15_19,MaOpD_3000_3499_A_20_24,MaOpD_3000_3499_A_25_34,MaOpD_3000_3499_A_35_44,MaOpD_3000_3499_A_45_54,MaOpD_3000_3499_A_55_64,MaOpD_3000_3499_A_65_74,MaOpD_3000_3499_A_75ov,MaOpD_3000_3499_Tot,MaOpD_3500mo_A_15_19,MaOpD_3500mo_A_20_24,MaOpD_3500mo_A_25_34,MaOpD_3500mo_A_35_44,MaOpD_3500mo_A_45_54,MaOpD_3500mo_A_55_64,MaOpD_3500mo_A_65_74,MaOpD_3500mo_A_75ov,MaOpD_3500mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000_3499_A_15_19,Lab_3000_3499_A_20_24,Lab_3000_3499_A_25_34,Lab_3000_3499_A_35_44,Lab_3000_3499_A_45_54,Lab_3000_3499_A_55_64,Lab_3000_3499_A_65_74,Lab_3000_3499_A_75ov,Lab_3000_3499_Tot,Lab_3500mo_A_15_19,Lab_3500mo_A_20_24,Lab_3500mo_A_25_34
206031115,0,7,4,6,7,3,0,27,0,0,5,8,8,5,3,0,31,0,0,0,8,12,15,4,0,37,0,0,6,11,10,11,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,14,50,44,53,56,20,0,242,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,39,17,4,0,0,0,0,4,0,30,7,0,3,3,5,0,0,0,23,7,6,4,5,3,0,3,0,29,0,9,12,5,16,8,0,0,52,0,12,10,9,15,5,0,0,51,0,3,12,9,11,3,0,0,56,0,4,8,13,9,17,0,0,52,0,3,4,5,3,0,0,0,17,0,0,4,3,0,0,0,0,11,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206031116,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,10,9,9,9,0,0,55,0,0,0,0,0,0,0,0,4,47,6,0,0,0,0,0,0,50,26,4,4,0,7,5,4,0,54,16,11,4,8,6,4,8,0,50,5,18,4,4,8,6,4,0,42,6,15,22,9,11,11,6,0,72,4,12,16,12,11,10,0,0,58,0,7,12,13,9,3,0,0,46,0,6,17,7,10,7,4,0,49,0,3,0,6,4,13,4,0,24,0,0,0,5,5,4,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
206031501,0,0,4,0,0,0,0,6,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,5,11,10,14,0,0,47,0,0,0,0,0,0,0,0,8,58,0,3,0,0,0,0,0,60,24,8,0,0,3,0,0,0,31,6,3,0,0,6,0,0,0,17,3,4,3,4,3,3,0,0,24,0,6,11,0,6,0,0,0,26,0,8,9,0,7,5,0,0,33,0,0,11,8,7,3,4,0,30,0,5,16,3,7,4,0,0,34,0,0,9,7,0,4,0,0,18,0,0,4,4,5,3,0,0,14,0,0,0,4,0,0,0,0,9,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
206031502,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,9,12,9,0,0,68,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,17,3,4,0,0,4,0,0,0,15,3,6,4,0,0,4,0,0,21,0,0,7,10,3,0,0,0,17,0,0,6,0,5,8,3,0,25,0,8,9,9,0,0,0,0,35,0,8,8,4,12,0,0,0,30,0,0,8,4,4,0,0,0,28,0,0,3,6,0,0,0,0,8,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041117,0,6,6,6,5,0,0,24,0,0,0,0,7,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,13,45,32,42,29,7,0,171,0,0,0,0,4,0,0,0,10,11,8,6,0,4,0,0,0,28,13,12,3,0,3,4,3,0,45,3,21,14,0,4,6,0,0,52,6,19,21,9,0,9,3,0,73,3,29,34,18,11,14,7,0,114,0,16,37,19,25,18,8,0,123,0,13,37,20,13,12,5,0,103,0,10,23,10,10,4,0,0,59,0,3,13,7,10,9,0,0,35,0,0,7,4,8,4,0,0,16,0,0,9,0,3,0,0,0,20,0,0,3,10,4,6,0,0,19,0,0,0,0,0,0,0,0,3,0,0,3
206041118,0,12,17,13,10,4,0,49,0,4,19,6,11,10,3,0,62,0,5,10,13,8,5,3,0,36,0,4,61,51,65,53,15,0,245,0,0,23,43,37,26,9,0,131,0,0,9,12,8,14,0,0,35,0,0,4,4,0,0,0,0,14,9,54,200,184,171,140,39,0,792,0,3,0,4,0,0,0,0,8,32,8,4,0,0,0,0,0,40,14,16,3,3,3,4,0,0,59,6,25,26,8,4,11,5,0,86,10,44,48,21,13,11,0,0,150,4,56,123,20,16,19,7,0,245,4,32,69,31,20,14,7,0,181,5,22,67,31,33,17,4,0,180,0,17,60,33,22,22,3,0,154,0,12,25,18,27,15,0,0,97,0,0,17,15,12,5,4,0,63,0,3,12,13,10,17,5,0,58,0,5,23,32,24,10,0,0,96,0,0,0,10,4,6,0,0,18,0,0,0
206041119,0,0,0,8,3,0,0,18,0,0,0,0,5,10,0,0,18,0,0,0,0,7,4,0,0,21,0,0,4,3,4,9,0,0,19,0,0,0,0,3,0,0,0,9,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,12,27,31,57,49,8,0,177,4,0,0,0,0,0,0,0,4,13,3,0,0,0,0,0,0,26,9,10,3,4,0,6,4,6,36,3,13,6,0,0,8,10,5,39,6,8,18,7,6,5,4,5,53,0,14,35,7,13,11,7,0,93,3,9,26,22,15,18,14,0,107,4,6,37,13,14,18,8,0,104,0,3,25,9,13,13,9,0,70,0,3,6,8,9,12,3,0,35,0,0,6,9,3,3,0,0,26,0,0,7,9,5,5,0,0,22,0,0,4,4,7,0,3,0,20,0,0,0,0,0,0,0,0,4,0,0,0
206041120,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,8,6,3,0,0,0,0,0,0,10,0,5,0,0,0,5,0,0,8,0,3,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,10,4,9,0,3,0,4,0,0,20,3,11,11,6,7,3,0,0,49,0,8,18,6,4,7,0,0,49,0,0,3,3,0,0,0,0,7,0,0,0,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
206041121,4,7,10,7,5,4,0,31,0,0,0,6,0,4,0,0,16,0,0,4,3,0,0,0,0,5,0,0,6,3,4,3,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,29,71,78,47,48,0,0,276,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12,3,3,3,0,3,3,0,0,16,0,4,4,6,5,10,4,0,30,0,3,6,5,0,4,0,0,25,0,15,20,9,3,6,4,0,51,3,15,26,15,14,14,7,0,89,0,15,23,16,25,18,0,0,105,0,8,12,24,13,17,5,0,75,0,6,9,10,8,6,0,0,37,0,0,8,0,5,3,0,0,23,0,0,7,8,0,0,0,0,25,0,0,6,8,5,9,0,0,32,0,0,0,0,0,0,0,0,10,0,0,0
206041124,0,4,11,23,9,0,0,56,0,0,5,6,10,6,0,0,30,0,0,0,4,0,5,4,0,17,0,0,0,3,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22,57,82,61,62,11,0,302,0,0,0,0,0,0,0,0,4,33,23,4,3,0,0,0,0,60,24,21,6,3,0,3,0,0,56,5,11,11,8,9,5,3,0,46,0,21,31,17,3,14,3,0,86,3,20,32,20,14,12,11,0,112,3,19,36,34,25,44,15,3,178,3,20,53,42,44,49,15,0,218,0,12,38,27,28,34,9,0,150,0,6,27,19,16,16,3,0,79,0,5,16,11,14,13,0,0,61,0,0,7,13,6,3,0,0,38,0,0,3,12,7,4,4,0,37,0,0,3,8,0,0,0,0,7,0,0,0
206041125,0,4,0,3,0,0,0,10,0,0,0,4,5,0,0,0,7,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,5,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,7,27,25,32,33,5,0,141,0,0,0,0,0,0,0,0,4,18,0,0,0,4,0,0,0,26,4,12,7,0,0,0,0,0,21,4,12,0,5,4,4,3,0,26,0,19,24,13,7,0,5,0,73,4,21,39,11,6,6,4,0,95,0,29,41,18,24,22,4,0,146,0,11,38,30,26,20,7,0,133,0,12,37,12,17,15,4,0,101,0,3,17,6,7,4,7,0,43,0,0,4,8,4,4,0,0,16,0,0,5,0,0,0,0,0,9,0,5,0,6,4,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4
206041127,9,58,43,42,30,10,0,192,0,4,34,59,51,42,7,0,200,0,0,30,50,53,42,7,0,180,0,4,36,94,105,65,9,0,310,0,0,4,26,10,15,0,0,53,0,0,0,4,8,4,5,0,20,0,0,0,0,3,5,0,0,9,3,46,293,383,366,273,69,3,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,4,0,0,0,0,0,8,0,4,3,3,3,3,0,0,16,4,3,7,7,4,10,0,0,25,0,8,4,13,11,8,0,0,34,0,7,11,16,13,8,0,0,47,0,3,12,18,12,14,3,0,63,0,4,8,13,16,17,0,0,55,0,9,16,18,28,14,3,0,90,0,0,23,44,60,53,3,0,189,0,0,6,6,10,13,0,0,32,0,0,0
206041503,3,12,11,9,0,0,0,32,0,0,3,9,4,3,0,0,20,0,0,8,9,4,8,0,0,29,0,0,10,19,26,15,6,0,75,0,0,6,6,4,5,0,0,24,0,0,9,10,15,3,0,0,36,0,0,6,0,0,0,0,0,12,9,75,210,128,94,70,13,0,593,3,8,7,0,0,0,0,0,22,56,21,4,0,3,3,0,0,87,42,41,19,7,6,17,3,0,143,27,57,53,11,11,15,7,0,188,11,74,76,30,13,30,8,0,243,12,93,166,67,43,39,13,4,441,9,72,146,63,55,48,14,5,409,0,58,96,59,36,51,10,0,317,0,21,91,43,34,32,4,0,232,0,15,26,26,17,21,3,0,105,0,7,16,27,15,8,0,0,76,0,5,17,28,13,7,3,0,76,0,0,31,32,30,18,5,0,108,0,0,8,16,8,4,0,0,31,0,0,0
206041504,0,0,4,0,0,0,0,3,0,3,0,0,4,0,0,0,7,0,0,0,0,0,4,0,0,10,0,0,0,5,6,3,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,31,57,36,23,25,7,0,183,5,4,3,0,0,0,0,0,8,47,4,4,0,0,0,0,0,62,38,32,10,3,0,0,0,0,83,7,29,23,6,3,7,0,0,80,9,44,43,9,11,9,9,0,131,12,59,61,16,7,16,0,0,162,0,35,51,27,20,16,0,0,151,0,23,54,35,22,17,4,0,152,0,16,39,19,7,8,5,0,94,0,7,18,5,7,9,0,0,48,0,0,13,5,10,12,0,0,49,0,0,10,4,8,7,0,0,37,0,0,13,23,17,9,0,0,66,0,0,3,11,7,6,0,0,26,0,0,5
206041505,0,13,17,13,15,5,0,55,0,3,11,18,18,19,4,0,73,0,3,20,24,20,40,4,0,116,0,9,114,128,113,98,13,0,482,0,0,26,54,46,35,9,0,166,0,0,16,27,19,14,0,0,73,0,0,4,0,3,4,6,0,20,13,80,330,321,270,248,49,5,1316,3,0,5,4,3,3,0,0,24,54,15,6,5,4,8,0,0,93,29,28,18,12,8,7,7,0,110,21,32,36,20,18,10,5,0,139,12,87,98,41,17,23,13,0,300,8,109,173,51,53,39,23,0,458,3,72,153,50,48,38,14,0,381,0,55,149,74,37,37,11,0,359,0,34,88,49,43,28,15,0,256,0,10,40,23,30,11,4,0,119,0,10,27,23,18,13,0,0,89,0,5,27,20,20,17,5,0,82,0,0,39,35,36,19,5,0,139,0,0,10,9,4,3,0,0,27,0,0,8
206041506,0,13,3,6,10,0,0,30,0,0,10,0,4,4,0,0,16,0,0,11,4,7,4,0,0,21,0,0,0,7,7,0,0,0,20,0,0,0,4,0,0,0,0,6,0,3,3,10,6,4,0,0,22,0,0,0,0,0,0,0,0,4,10,38,122,67,78,75,12,0,408,6,0,0,0,3,0,0,0,6,11,6,3,0,0,0,0,0,17,9,5,4,0,3,4,0,0,30,0,13,13,5,3,3,0,0,46,0,12,13,7,8,13,0,0,49,5,19,25,23,13,4,12,0,91,5,17,40,22,22,20,5,0,126,0,22,51,26,24,18,7,0,147,3,7,37,21,21,11,0,0,107,0,0,21,14,10,11,0,0,63,0,0,16,13,6,10,0,0,56,0,0,16,11,7,3,0,0,49,0,5,20,22,15,11,0,0,70,0,0,9,5,3,0,0,0,21,0,0,4
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,5,8,6,0,0,0,14,0,0,0,6,0,0,0,0,7,0,0,0,0,0,3,0,0,9,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,9,43,33,35,23,10,0,157,0,0,3,0,0,0,0,0,3,11,5,0,0,0,0,0,0,22,14,17,13,4,4,0,0,0,53,9,36,12,9,12,6,0,0,84,0,36,41,11,8,6,4,0,113,3,71,63,28,17,20,5,0,202,5,34,70,42,32,25,10,0,226,0,32,74,50,37,29,7,0,231,3,10,46,38,29,30,5,0,162,0,3,20,19,10,7,0,0,65,0,0,13,11,8,10,0,0,43,0,0,4,12,11,5,0,0,38,0,0,4,20,11,3,0,0,42,0,0,0,6,0,3,0,0,9,0,0,0
206041509,0,3,0,0,3,0,0,13,0,0,0,4,0,3,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,17,17,15,6,0,94,0,0,0,0,0,0,0,0,3,22,3,5,3,0,3,0,0,34,5,9,5,6,6,0,0,0,22,7,7,16,5,5,0,0,0,29,4,13,18,6,0,5,0,0,44,0,16,25,8,7,0,0,0,60,0,11,25,7,6,5,0,0,58,0,4,20,4,5,4,0,0,46,0,4,9,6,5,3,0,0,28,0,0,13,4,3,6,0,0,28,0,0,8,3,0,3,0,0,22,0,0,3,3,5,0,0,0,11,0,0,3,11,9,10,0,0,34,0,0,6,0,0,0,0,0,8,0,0,0
206041510,0,5,3,4,4,0,0,14,0,0,3,0,6,0,0,0,14,0,0,5,0,4,0,0,0,4,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,24,30,23,5,0,116,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,13,0,8,10,3,0,3,0,0,23,0,5,17,3,7,7,0,0,34,0,5,3,3,0,0,0,0,21,0,3,26,8,7,0,3,0,46,0,6,18,14,6,5,0,0,41,0,0,7,0,3,0,0,0,10,0,0,0,4,7,4,0,0,15,0,0,4,8,3,0,0,0,20,0,3,3,12,7,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
206051128,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,25,16,15,8,5,0,82,0,0,0,0,0,0,0,0,0,16,0,3,3,0,0,0,0,24,6,7,6,0,3,0,0,0,23,3,13,3,6,9,3,0,0,33,0,11,6,8,3,4,0,0,30,0,16,24,9,9,7,0,0,62,0,4,21,13,13,5,4,0,59,0,7,17,9,3,7,10,4,54,0,6,23,9,8,8,0,0,52,0,3,7,3,0,7,0,0,19,0,4,0,10,4,3,0,0,29,0,0,3,0,3,6,0,0,14,0,0,11,3,5,5,0,0,23,0,0,0,6,5,0,0,0,12,0,0,0
206051129,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,3,5,3,6,0,34,0,0,0,0,0,0,0,0,5,10,3,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,6,0,0,0,0,4,4,0,0,10,0,4,0,0,0,4,3,0,10,0,3,4,9,0,4,0,0,21,0,5,8,0,0,0,0,0,16,0,0,6,4,0,0,4,0,18,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051130,0,0,6,0,3,0,0,16,0,0,0,9,0,4,0,0,7,0,0,0,5,4,0,0,0,3,0,0,3,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,15,27,18,15,0,0,93,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,18,0,4,0,0,4,0,0,0,14,0,4,0,3,4,0,0,0,15,0,3,3,0,10,6,0,0,25,0,7,0,0,4,0,0,0,23,0,8,10,7,3,6,0,0,40,0,5,9,3,11,0,0,0,36,0,0,9,0,9,6,0,0,33,0,0,6,0,7,0,0,0,10,0,0,3,0,0,3,0,0,16,0,0,4,6,0,0,0,0,10,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0
206051134,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,34,8,8,11,0,0,73,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,7,0,0,0,3,0,0,0,16,5,9,3,0,3,4,0,0,25,0,4,4,3,4,4,0,0,16,0,11,10,5,3,3,3,0,32,0,8,11,11,7,4,3,0,41,0,4,19,5,5,4,0,0,39,0,6,12,4,8,0,4,0,26,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
206051511,13,90,64,64,44,13,0,299,0,0,43,50,57,51,13,0,222,0,0,31,43,40,34,3,0,157,0,3,34,46,52,36,8,0,184,0,0,7,8,6,5,0,0,29,0,0,0,9,11,0,0,0,20,0,0,7,3,5,9,0,0,27,29,350,925,607,500,375,90,9,2884,4,0,6,0,6,0,0,0,9,16,6,6,0,0,0,0,0,30,8,10,0,3,4,0,0,0,42,6,12,7,6,3,9,0,0,45,0,24,27,4,12,12,3,5,84,11,28,53,13,15,24,3,0,155,6,40,62,39,30,21,12,0,205,0,48,108,52,42,41,8,0,303,0,26,107,81,54,68,13,0,350,0,8,58,60,39,36,8,0,200,0,13,37,44,48,33,5,0,176,0,6,22,35,28,20,8,0,117,0,10,72,64,61,37,8,0,244,0,0,17,19,14,5,0,0,58,0,0,7
206051512,0,5,8,0,3,0,0,17,0,0,4,6,0,5,0,0,8,0,0,4,0,4,4,0,0,12,0,0,0,6,6,10,0,0,14,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,14,62,43,30,25,4,0,186,0,0,0,0,0,0,0,0,3,13,4,5,4,0,4,0,0,29,17,11,7,4,0,4,0,0,44,8,6,11,9,9,4,0,0,57,6,23,26,15,3,7,3,0,83,4,28,49,22,9,12,0,0,129,0,17,44,21,7,13,3,4,106,0,18,45,21,10,17,9,0,116,0,5,28,16,11,9,0,0,72,0,4,16,7,5,3,6,0,45,0,5,13,12,16,10,4,0,55,0,5,18,15,14,0,0,0,50,0,5,25,36,15,9,0,0,88,0,0,8,8,4,5,0,0,29,0,0,3
