POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
202011019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,11,0,0,0,0,0,7,3,0,20,0,0,6,4,0,0,5,0,22,0,3,5,5,3,7,3,3,29,0,3,9,9,13,6,0,0,32,0,0,5,0,0,3,0,0,19,0,0,0,7,9,3,0,0,26,0,0,4,3,3,3,0,0,15,0,0,3,4,4,16,3,0,31,0,0,0,0,7,0,0,0,7,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,11,34,38,51,59,19,7,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,8,3,0,0,0,6,0,0
202011020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,3,0,3,0,3,0,0,0,0,3,6,0,0,14,0,4,0,0,0,6,3,0,10,0,5,5,0,3,5,3,0,29,0,7,16,15,17,14,0,0,72,0,8,19,23,25,15,0,0,92,0,5,18,25,26,17,4,0,99,0,0,13,29,35,12,3,0,96,0,0,10,27,23,17,4,0,74,0,0,18,39,49,34,0,0,146,0,0,6,10,8,9,0,0,40,0,0,0,16,22,6,4,4,55,0,0,0,5,0,0,0,0,0,8,29,108,202,218,148,28,3,737,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,10,0,0,0,3,0,0,0,0,8,0,0,5,8,3,0,6,0,23,0,0
202011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,4,0,8,0,0,4,5,3,6,4,0,18,0,0,5,10,6,0,0,0,23,0,0,0,5,4,6,0,0,16,0,0,3,5,4,3,0,0,19,0,0,0,6,9,4,0,0,18,0,0,4,8,11,8,0,0,31,0,0,0,3,7,5,0,0,18,0,0,4,5,3,4,3,0,18,0,0,0,0,0,0,0,0,0,0,10,24,45,54,31,15,0,173,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,3,0,0,13,0,0,9,3,0,3,0,0,11,0,0,5,0,4,4,0,0,12,0,0
202011022,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,4,0,4,0,3,4,0,9,0,6,7,7,0,3,0,0,26,8,3,3,3,16,13,0,0,46,0,8,27,19,20,19,3,0,94,0,7,23,37,29,21,6,0,131,0,5,19,19,23,14,3,0,78,0,3,18,23,19,13,6,0,90,0,0,4,21,20,18,3,0,68,0,0,6,38,34,23,7,0,112,0,0,0,7,16,9,5,0,33,0,0,7,7,16,5,0,0,43,0,0,0,0,0,0,0,0,5,9,38,123,183,200,152,42,6,745,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,13,0,5,0,0,0,5,0,0,13,0,3,0,9,0,0,0,0,17,0,0
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,10,0,0,0,3,0,4,0,0,7,0,0,6,0,0,3,0,0,6,0,0,0,5,3,0,0,0,8,0,0,0,8,9,0,0,0,12,0,0,0,4,0,0,0,0,4,0,0,7,3,0,4,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,8,15,25,23,12,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
202011024,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,0,0,17,0,0,4,3,0,4,0,0,12,0,0,5,4,6,8,0,0,18,0,0,6,3,9,0,8,0,24,0,0,0,5,6,4,0,0,8,0,0,0,11,17,8,0,0,37,0,0,0,3,3,5,0,0,10,0,0,0,5,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,27,42,66,35,14,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,9,0,0,0,3,5,0,0,0,10,0,0
202011025,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,3,0,0,0,0,4,0,0,11,0,0,5,0,5,6,3,0,16,0,6,4,5,13,3,3,0,36,0,7,12,18,9,11,0,0,55,0,3,13,8,10,9,3,0,37,0,0,7,21,9,14,0,0,45,0,0,5,16,14,7,0,0,49,0,0,11,35,36,22,4,0,120,0,0,0,8,13,9,0,0,29,0,0,0,8,10,5,0,0,24,0,0,0,0,0,0,0,0,5,4,15,71,118,128,81,19,4,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,6,0,3
202021026,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,3,12,0,0,0,0,3,3,0,4,11,0,0,0,0,3,7,0,6,11,0,0,9,3,5,3,7,5,29,0,0,18,5,7,4,8,0,48,0,4,11,10,7,9,4,0,49,0,0,0,9,9,7,5,0,31,0,0,0,10,3,4,0,0,20,0,0,5,4,4,4,0,0,13,0,0,6,8,12,13,0,0,37,0,0,0,4,4,0,0,0,7,0,0,0,3,9,4,4,0,12,0,0,0,0,4,0,0,0,3,0,8,47,55,75,59,30,17,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,7,0,0
202021027,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,6,7,3,0,21,0,0,0,0,4,6,3,3,17,0,0,6,5,10,10,7,0,24,0,0,4,10,10,9,10,0,47,0,3,15,10,22,14,4,0,68,0,0,18,13,27,21,8,0,84,0,0,17,13,21,5,5,0,67,0,0,11,14,20,10,4,0,53,0,0,3,15,13,8,0,0,44,0,0,5,29,32,26,10,0,106,0,0,0,6,9,5,0,0,25,0,0,4,5,20,4,0,0,37,0,0,0,0,4,0,0,0,9,3,12,78,125,208,125,47,7,614,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,7,0,0,0,9,3,4,4,0,13,0,0,0,10,8,15,4,0,31,0,0,8,9,9,13,4,0,40,0,0
202021028,0,0,0,0,0,5,7,0,15,0,0,0,4,0,0,0,4,13,0,0,0,0,0,8,6,0,18,0,0,0,3,0,7,6,0,21,0,0,0,5,3,6,3,4,23,0,0,0,6,0,7,7,5,29,0,0,0,0,5,9,8,0,36,0,5,3,4,4,18,9,0,38,0,0,5,13,10,27,6,0,56,0,0,3,3,7,7,3,3,31,0,0,7,4,10,12,0,0,34,0,0,0,5,3,11,5,0,27,0,0,0,14,9,8,6,3,33,0,0,0,3,5,0,0,0,11,0,0,0,5,9,13,3,0,26,0,0,0,0,5,6,0,3,12,0,5,26,73,79,134,80,28,425,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,4,6,3,11,0,0,17,0,0,0,5,3,3,4,0,17,0,0
202021029,0,0,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,3,0,0,0,5,0,4,0,0,9,0,0,3,4,3,0,7,3,22,0,0,0,0,0,4,0,4,6,0,0,0,0,4,3,0,0,17,0,0,0,0,3,0,3,4,21,0,0,3,3,4,9,6,0,28,0,0,5,5,6,5,5,0,24,0,0,3,8,0,10,0,0,25,0,0,6,0,5,6,0,0,22,0,0,0,3,11,3,0,3,24,0,0,0,0,3,0,0,0,5,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,8,0,5,35,37,47,59,39,23,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
202021030,0,0,0,5,6,0,5,0,15,0,0,0,0,4,0,0,0,12,0,0,4,0,5,3,0,0,12,0,0,0,3,0,4,6,3,21,0,0,0,3,5,8,10,0,22,0,9,6,7,3,13,6,6,47,4,0,0,7,10,6,3,6,41,0,0,12,10,7,12,13,0,55,0,0,16,13,18,18,10,3,82,0,0,8,21,21,14,0,7,68,0,3,9,17,28,7,8,3,80,0,0,7,14,18,11,6,0,61,0,0,15,21,24,32,10,4,98,0,0,0,6,17,14,0,0,35,0,0,0,11,17,11,7,0,43,0,0,0,0,0,0,6,0,10,4,18,74,137,179,161,78,38,698,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,4,3,4,0,0,3,0,12,0,0,0,0,5,0,0,0,12,0,0,0,0,0,5,0,0,11,0,5
202021031,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,4,0,0,0,0,7,0,0,0,9,0,0,0,0,0,4,0,0,8,0,4,0,4,10,3,0,0,24,0,0,0,5,5,10,5,5,34,0,0,3,14,10,5,10,3,46,0,0,5,7,9,9,0,3,29,0,0,4,5,5,8,3,0,29,0,0,4,3,6,0,0,0,17,0,0,0,23,17,15,3,0,61,0,0,0,3,11,0,0,0,15,0,0,0,8,12,14,3,0,35,0,0,0,0,0,0,0,0,3,4,9,24,77,102,69,30,16,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,5,0,12,0,0,3,5,7,3,3,0,17,0,0,0,0,0,3,4,0,11,0,0
202031032,0,0,0,0,8,0,3,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,16,0,0,0,3,0,0,7,0,17,0,0,0,0,5,11,3,0,19,3,0,0,7,6,9,5,0,30,0,5,3,4,7,13,13,6,43,0,0,8,5,3,7,12,3,32,0,0,6,8,9,12,6,3,37,0,0,4,6,17,13,0,3,44,0,0,10,7,8,0,5,0,26,0,0,0,10,18,6,6,0,43,0,0,0,0,0,0,0,0,8,0,0,3,8,7,4,0,0,24,0,0,0,0,0,0,0,0,0,8,8,29,62,87,72,71,19,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
202031033,3,0,6,6,3,18,6,3,44,0,0,0,0,4,4,0,0,15,0,0,0,8,5,6,8,7,27,0,0,0,0,16,6,10,9,41,0,0,0,3,8,9,7,5,41,0,0,11,11,11,17,25,5,77,0,0,11,12,14,28,20,4,81,4,5,16,15,21,27,21,11,121,0,0,15,15,27,33,24,5,121,0,3,16,8,23,14,10,3,79,0,0,12,17,17,23,16,4,83,0,0,9,12,13,17,10,5,63,0,0,3,14,21,32,13,5,79,0,0,0,0,9,0,0,0,12,0,0,0,3,5,5,6,0,15,0,0,0,5,3,11,11,4,25,8,13,91,135,182,250,184,71,935,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,4,0,8,0,0
203011034,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,4,3,0,3,8,0,3,0,0,0,0,0,0,10,0,0,0,4,0,8,0,3,12,0,0,8,0,10,4,0,3,30,0,0,12,4,8,0,3,0,29,0,0,6,0,4,3,0,6,25,0,0,5,11,3,5,0,0,22,0,0,3,5,5,0,0,0,17,0,0,0,8,14,4,4,0,36,0,0,0,0,0,4,0,0,9,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,44,48,60,37,18,14,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,0,0,6,0,0
203011035,0,0,0,0,3,3,4,0,13,0,0,0,0,0,4,5,0,6,0,0,3,0,0,0,5,0,8,0,3,0,0,5,0,3,4,13,0,3,0,0,5,5,5,3,24,0,4,4,0,3,5,0,0,22,0,7,4,3,9,8,8,5,43,0,3,9,5,10,5,9,3,40,4,4,12,12,12,14,4,0,59,0,4,6,5,10,0,6,0,32,0,0,5,8,12,4,0,0,35,0,0,3,5,3,6,6,0,25,0,0,5,12,14,6,7,0,46,0,0,0,3,9,12,0,0,23,0,0,0,0,3,6,6,0,14,0,0,0,0,0,6,3,0,8,8,25,60,67,93,77,70,28,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0
203011036,0,0,0,0,5,6,5,0,19,0,0,0,0,0,0,6,0,10,0,0,0,3,0,7,3,0,11,0,0,4,0,3,10,7,0,23,0,0,0,3,3,0,4,0,14,0,0,3,3,4,14,12,4,40,0,3,8,3,3,12,4,5,35,0,3,4,3,8,8,13,0,41,0,3,9,6,7,17,9,7,65,0,4,11,7,9,16,6,0,49,0,0,5,8,9,9,5,0,39,0,0,0,4,6,4,0,6,21,0,0,3,9,12,9,7,3,49,0,0,0,8,0,5,0,0,14,0,0,0,3,7,8,5,3,28,0,0,0,0,0,0,5,4,12,5,17,50,58,83,128,81,36,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,3,0,0
203021037,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,0,0,15,0,0,3,0,0,0,3,0,11,0,0,0,0,3,3,0,0,13,0,0,4,10,6,3,0,0,21,0,0,4,7,8,3,3,0,30,0,9,8,10,9,13,4,0,48,0,4,7,15,11,13,3,0,57,0,6,12,20,19,8,3,0,61,0,0,14,17,10,12,0,3,50,0,0,5,4,12,5,0,0,29,0,0,12,20,21,13,3,0,76,0,0,0,4,5,11,0,0,18,0,0,0,5,16,11,4,0,34,0,0,0,0,3,3,0,0,8,10,21,86,120,114,96,26,6,469,0,0,0,3,0,0,0,0,3,0,0,5,3,0,4,0,0,11,0,3,3,9,5,0,0,0,24,0,0,4,6,3,3,3,0,25,0,3,5,8,3,8,0,0,25,0,5
203021039,0,0,0,5,5,0,0,0,15,3,0,0,0,3,0,0,0,9,3,4,4,0,8,3,4,0,26,0,0,3,8,3,11,0,0,23,0,7,9,7,5,10,0,0,47,0,10,17,13,10,13,10,0,73,4,19,27,31,29,11,7,0,133,0,39,83,61,51,28,10,4,275,0,29,134,86,73,63,15,0,398,0,16,106,121,88,54,12,0,394,0,0,90,114,109,73,9,3,405,0,0,83,133,121,65,6,0,415,0,0,142,457,376,203,25,9,1206,0,0,17,96,96,62,0,4,273,0,0,21,109,179,98,24,3,441,0,0,6,10,4,7,6,0,28,18,124,741,1243,1170,700,145,28,4167,0,0,5,0,4,0,0,0,12,6,7,8,5,3,0,0,0,24,4,13,13,10,5,9,4,5,66,6,17,22,14,14,4,3,0,82,4,16,35,26,18,10,10,0,123,3,25
203021040,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,4,0,0,7,0,0,0,0,0,5,0,0,0,3,6,0,0,0,10,0,0,0,0,0,3,3,0,11,0,0,4,8,4,3,0,0,25,0,3,9,7,6,6,0,0,36,3,8,9,16,13,3,4,0,59,0,0,28,25,17,12,0,0,85,0,0,20,21,19,9,7,0,74,0,6,18,28,16,6,3,0,76,0,0,5,15,8,10,3,0,44,0,0,9,36,32,20,0,0,101,0,0,0,7,10,8,0,0,26,0,0,9,20,24,15,4,0,72,0,0,0,0,3,0,0,0,4,3,15,122,186,170,99,39,6,640,0,0,0,3,5,0,0,0,10,4,0,0,0,4,0,0,0,10,0,4,3,8,4,3,5,0,24,0,0,4,8,4,3,0,0,21,0,5,7,6,3,3,0,0,22,0,6
203021042,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,3,0,0,3,0,0,0,8,0,4,0,0,0,5,0,0,12,0,0,0,3,3,3,0,0,15,0,0,0,0,3,0,3,0,15,0,0,0,3,3,4,3,0,19,0,11,9,8,6,7,0,0,49,0,7,10,26,16,14,3,3,83,0,4,18,18,15,9,5,0,71,0,0,20,27,25,9,4,0,80,0,0,11,25,23,8,0,0,71,0,0,12,77,58,29,0,0,184,0,0,0,20,26,13,0,0,65,0,0,0,18,52,18,8,3,103,0,0,0,0,0,3,0,0,5,6,35,97,232,232,128,32,11,770,0,0,3,0,9,0,4,0,10,0,9,6,7,5,4,0,0,20,0,3,9,9,0,4,3,0,36,0,6,14,3,5,0,3,0,37,0,8,14,20,9,7,3,3,62,0,10
203021043,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,6,0,0,0,9,0,0,6,0,0,4,4,0,11,0,4,0,3,0,0,0,0,20,4,6,0,4,5,3,3,0,27,0,5,6,11,8,12,4,0,51,3,6,6,9,9,9,3,3,54,0,5,15,19,16,8,5,0,73,0,6,24,19,22,13,6,5,89,0,0,9,21,23,14,3,0,76,0,0,19,8,23,12,0,0,61,0,0,10,56,64,47,4,0,183,0,0,0,9,6,9,0,0,23,0,0,3,18,30,19,12,3,83,0,0,0,0,5,0,0,0,8,5,32,115,191,222,153,50,13,782,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,6,0,0,3,5,0,0,0,0,9,0,5,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,14,0,3
203021044,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,6,0,0,0,0,7,0,0,0,0,0,6,0,0,6,3,3,0,0,4,3,0,0,10,0,6,8,0,0,5,9,0,24,0,4,7,15,10,3,0,0,43,0,0,10,3,6,0,4,0,18,0,0,6,6,8,3,3,0,18,0,0,3,0,0,0,0,0,6,0,0,4,8,11,6,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,9,0,0,0,0,0,0,0,0,0,4,11,41,37,50,31,24,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0
203021045,0,0,0,0,0,5,0,0,0,4,0,6,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,5,6,5,0,0,0,15,3,0,8,5,3,4,8,3,27,0,0,3,10,9,7,5,3,32,0,6,11,6,8,7,3,0,46,0,0,17,9,27,28,0,0,86,0,0,13,18,18,11,0,5,66,0,0,8,14,16,11,0,0,54,0,0,11,12,16,11,3,0,50,0,0,11,22,40,24,0,0,98,0,0,0,6,15,5,0,0,28,0,0,0,7,22,6,3,0,35,0,0,0,0,0,0,0,0,8,8,23,94,120,166,127,26,10,569,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,8,0,0,3,3,0,5,3,0,11,0,0
203021046,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,0,0,0,3,0,5,0,0,0,4,4,0,0,0,11,0,0,0,5,0,5,3,0,16,0,3,5,11,11,5,7,0,30,0,0,18,6,5,9,0,0,42,0,0,8,17,14,5,7,0,56,0,0,13,18,17,14,0,0,70,0,0,8,18,15,9,0,0,52,0,0,9,16,15,15,0,0,55,0,0,10,40,34,14,0,0,107,0,0,5,15,13,8,0,0,45,0,0,3,11,26,12,4,0,60,0,0,0,0,3,0,0,0,6,6,15,95,158,156,107,30,11,576,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,19,3,5,3,0,3,4,0,0,25,3,0,3,5,3,3,3,6,25,3,4,5,8,5,10,4,0,30,0,5
203021047,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,5,0,11,0,0,0,0,0,6,0,0,12,0,3,4,4,9,7,4,0,36,0,0,18,11,16,3,10,0,56,0,7,24,17,17,15,10,0,82,0,10,43,34,40,19,3,0,149,0,0,44,48,32,27,8,5,157,0,0,43,52,44,27,6,0,175,0,0,23,51,48,20,6,0,144,0,0,64,112,122,43,4,0,351,0,0,7,44,34,15,6,0,117,0,0,8,64,82,35,9,3,203,0,0,0,0,0,0,0,0,7,3,35,278,444,454,220,65,9,1507,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,10,0,0,3,0,0,0,0,0,8,0,0,3,0,0,4,0,0,17,0,7,5,8,3,7,6,0,31,0,7
