POW_SA2_CODE_2021,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000_3499_A_15_19,TaTW_3000_3499_A_20_24,TaTW_3000_3499_A_25_34,TaTW_3000_3499_A_35_44,TaTW_3000_3499_A_45_54,TaTW_3000_3499_A_55_64,TaTW_3000_3499_A_65_74,TaTW_3000_3499_A_75ov,TaTW_3000_3499_Tot,TaTW_3500mo_A_15_19,TaTW_3500mo_A_20_24,TaTW_3500mo_A_25_34,TaTW_3500mo_A_35_44,TaTW_3500mo_A_45_54,TaTW_3500mo_A_55_64,TaTW_3500mo_A_65_74,TaTW_3500mo_A_75ov,TaTW_3500mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000_3499_A_15_19,CoPSW_3000_3499_A_20_24,CoPSW_3000_3499_A_25_34,CoPSW_3000_3499_A_35_44,CoPSW_3000_3499_A_45_54,CoPSW_3000_3499_A_55_64,CoPSW_3000_3499_A_65_74,CoPSW_3000_3499_A_75ov,CoPSW_3000_3499_Tot,CoPSW_3500mo_A_15_19,CoPSW_3500mo_A_20_24,CoPSW_3500mo_A_25_34,CoPSW_3500mo_A_35_44,CoPSW_3500mo_A_45_54,CoPSW_3500mo_A_55_64,CoPSW_3500mo_A_65_74,CoPSW_3500mo_A_75ov,CoPSW_3500mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64
201021009,3,0,0,0,24,0,0,5,3,3,0,0,0,12,0,0,9,4,3,3,0,0,26,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,9,22,38,77,67,48,39,13,0,304,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,11,0,8,7,0,0,0,0,0,16,0,0,3,0,0,0,0,0,11,0,3,6,3,4,5,0,0,26,0,4,4,3,8,9,0,0,27,0,9,9,12,6,9,0,0,39,0,7,4,6,7,8,3,0,28,0,5,5,3,7,5,0,0,22,0,0,3,0,0,0,0,0,5,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,5,0,0,5,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201021010,5,0,0,0,29,0,0,0,4,4,0,0,0,12,0,0,3,4,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,10,11,21,62,58,68,42,14,0,267,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,16,4,3,0,4,0,3,0,0,17,0,3,3,0,3,5,0,0,19,0,3,10,6,0,0,0,0,24,3,5,7,3,10,0,0,0,29,0,3,14,7,9,6,0,0,40,0,3,16,7,5,12,0,0,41,0,0,8,8,5,9,0,0,31,0,0,3,4,8,5,0,0,15,0,0,0,0,4,0,0,0,6,0,0,6,0,4,0,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201021011,11,5,0,0,38,0,0,0,8,3,0,0,0,19,0,0,4,3,6,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,55,137,122,108,78,19,0,535,0,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0,0,30,11,8,0,0,0,9,0,0,35,4,3,6,5,8,5,0,0,30,0,5,11,9,9,4,0,0,41,0,6,13,18,12,19,3,0,69,0,9,17,8,20,17,5,0,72,0,19,11,17,19,21,5,0,96,0,5,25,9,20,8,0,0,73,0,5,5,3,9,13,4,0,33,0,0,0,3,0,0,0,0,16,0,0,0,5,0,5,0,0,13,0,0,0,5,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201021012,6,0,0,0,11,0,0,0,4,0,0,0,0,8,0,0,8,3,3,4,0,0,18,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,12,11,46,42,36,24,3,0,174,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,4,0,3,0,0,0,0,10,0,0,0,0,4,3,0,0,9,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201031013,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,10,3,0,0,0,0,11,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,19,16,15,12,6,0,98,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,12,0,0,3,6,3,7,0,0,16,0,3,0,5,0,0,0,0,11,0,0,3,0,5,8,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201031014,3,0,0,0,11,0,0,4,0,5,0,0,0,5,0,0,9,7,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,21,31,34,31,8,0,141,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,5,0,0,7,0,0,0,7,0,0,0,0,7,0,0,0,11,0,3,10,4,4,3,0,0,21,0,3,5,3,5,4,5,0,22,0,0,5,0,9,6,0,0,21,0,3,3,10,9,7,3,0,37,0,0,8,11,10,6,0,0,36,0,0,0,9,20,11,0,0,37,0,0,3,3,14,4,0,0,26,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
201031015,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,21,25,29,23,9,8,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201031016,7,4,0,0,21,0,0,0,0,0,3,0,0,0,0,0,3,3,3,4,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,27,50,89,87,95,86,22,3,467,0,0,4,0,0,0,0,0,3,17,0,0,0,0,0,0,0,19,4,5,4,0,0,6,0,0,16,7,4,9,0,4,5,0,0,32,7,4,4,3,9,3,3,0,30,4,7,10,17,10,17,7,0,75,3,15,17,19,22,23,0,0,99,0,13,21,16,25,26,0,0,93,0,3,28,15,23,20,3,0,98,0,3,10,11,16,11,0,0,49,0,3,3,3,12,7,0,0,44,0,0,3,9,3,4,0,0,17,0,4,14,10,4,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
201031017,3,0,0,0,15,0,0,0,3,5,0,0,0,3,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,9,8,31,25,28,28,9,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,3,0,5,0,0,0,11,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
202011018,38,31,4,0,189,0,0,23,31,26,16,4,0,101,0,3,30,31,33,24,0,0,119,0,0,3,0,4,3,0,0,18,0,0,0,3,3,0,0,0,15,0,0,4,0,6,4,0,0,20,116,250,588,437,332,283,51,3,2066,0,3,0,3,0,0,3,0,13,119,14,3,4,3,0,0,0,142,67,47,14,11,4,11,3,0,160,29,52,26,13,12,9,7,0,153,26,51,49,30,16,21,11,0,217,21,85,74,57,42,59,23,0,354,18,71,108,96,64,75,11,0,450,6,92,155,91,100,100,16,0,556,0,39,128,90,97,80,20,0,451,0,19,92,70,61,56,3,0,307,0,6,71,47,40,37,5,0,202,0,10,35,30,36,22,0,0,131,0,3,36,61,77,34,0,0,214,0,0,0,10,3,6,0,0,25,0,0,4,3,5,0,0,0,14,0,3,3,5,4,8
202011019,6,0,0,0,25,0,0,3,3,8,0,0,0,16,0,0,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,80,64,51,48,9,0,338,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,8,0,3,0,3,0,0,0,17,4,4,6,0,0,0,0,0,17,0,3,0,3,8,5,3,0,26,3,3,9,11,7,7,0,0,49,0,12,10,14,13,10,6,0,66,0,5,12,13,17,17,0,0,71,0,11,18,11,16,10,0,0,57,0,0,5,3,4,5,0,0,22,0,0,0,0,3,3,0,0,16,0,0,0,4,0,6,0,0,13,0,0,8,4,6,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0
202011020,19,8,0,0,122,0,3,15,18,7,11,0,0,60,0,0,18,11,15,19,0,0,63,0,0,3,7,0,0,0,0,12,0,0,0,3,0,4,0,0,9,3,4,4,0,0,0,0,0,12,92,169,368,239,176,130,29,0,1195,0,0,4,0,0,0,0,0,3,15,6,0,0,0,0,0,0,23,14,6,5,0,3,0,0,0,32,6,16,0,14,0,10,0,0,44,0,6,7,5,7,8,3,0,49,4,24,29,19,21,20,5,0,115,7,25,36,24,26,27,3,0,146,0,24,36,28,24,22,8,0,151,0,16,24,22,23,16,4,0,111,0,8,10,16,17,12,4,0,64,0,0,5,5,16,11,3,0,42,0,0,7,3,6,4,4,0,20,0,0,4,4,8,5,0,0,20,0,0,0,6,0,0,0,0,11,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0
202011021,7,4,0,0,24,0,0,3,10,4,0,0,0,11,0,0,0,0,3,3,0,0,9,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,34,63,59,38,36,9,0,247,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,6,6,3,0,0,0,0,0,17,5,8,0,4,0,3,0,0,10,0,10,5,11,3,0,0,0,25,0,6,9,14,7,12,6,0,36,4,5,16,6,13,12,0,0,55,0,9,19,6,15,5,4,0,56,0,3,10,7,19,8,0,0,34,0,0,9,8,3,7,0,0,24,0,0,0,4,4,0,0,0,10,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011022,22,12,3,0,92,0,3,19,18,17,3,0,0,61,0,0,20,19,14,4,3,0,65,0,0,7,5,7,7,0,0,20,0,0,0,0,0,3,0,0,8,0,0,5,0,0,4,0,0,11,60,139,298,211,200,138,29,0,1081,0,0,0,0,0,0,0,0,7,35,3,0,4,0,0,0,0,43,13,13,11,0,0,0,0,0,38,6,17,9,8,8,3,0,0,59,10,19,0,10,8,12,0,0,63,4,31,24,20,34,25,9,0,145,5,27,28,36,33,35,6,0,178,6,16,49,38,43,38,0,0,191,0,13,25,24,30,29,3,0,126,0,5,7,9,12,12,3,0,49,0,0,8,6,5,3,0,0,32,0,7,3,0,0,4,0,0,23,0,0,11,8,3,0,0,0,24,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4
202011023,0,3,0,0,13,0,0,3,5,0,0,0,0,10,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,43,30,23,18,3,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,8,5,0,0,5,0,0,0,0,11,0,5,8,7,0,0,0,0,18,0,0,10,0,5,0,0,0,23,0,3,6,4,0,4,0,0,19,0,3,3,0,5,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011024,9,0,0,0,20,0,0,4,7,0,3,0,0,13,0,0,3,0,6,0,0,0,12,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,51,50,39,36,13,0,223,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,6,0,0,3,0,3,0,0,13,3,5,5,4,0,0,0,0,12,5,0,0,5,3,0,0,0,18,4,4,4,3,10,0,0,0,34,0,0,0,9,8,0,0,0,24,0,10,12,9,9,7,0,0,45,0,5,8,3,0,4,0,0,22,0,6,0,0,5,3,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011025,9,6,0,0,46,0,0,9,11,12,7,0,0,37,0,0,17,15,13,12,0,0,66,0,0,6,6,0,0,0,0,20,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,45,100,180,140,104,98,18,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,3,4,0,5,0,5,0,0,14,0,6,3,3,3,3,0,0,21,4,17,13,9,8,3,0,0,51,0,17,29,12,11,10,0,0,86,0,21,25,16,13,7,0,0,87,0,0,14,11,13,11,0,0,45,0,0,5,0,4,3,0,0,19,0,0,4,5,3,5,5,0,22,0,0,0,6,7,3,0,0,8,0,0,0,0,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021026,7,10,0,0,25,0,0,7,6,0,5,0,0,11,0,0,4,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,29,54,48,49,48,10,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,11,0,0,7,0,0,3,0,0,16,0,0,0,0,5,0,0,0,10,0,4,4,0,0,5,0,0,7,0,0,0,0,0,3,0,0,7,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021027,24,10,4,0,71,0,0,11,13,12,7,4,0,46,0,0,10,18,23,12,0,0,68,0,0,0,0,3,0,0,0,6,0,0,4,0,3,0,0,0,10,0,0,0,0,0,3,0,0,4,34,78,168,138,173,135,32,5,761,0,0,0,0,0,0,0,0,3,25,3,0,0,0,0,3,0,27,11,6,4,3,0,0,0,0,26,4,9,5,5,0,4,0,0,26,3,4,14,4,12,9,0,0,42,4,0,14,17,19,4,3,0,67,6,16,20,22,23,21,3,0,119,5,12,25,17,17,23,7,0,97,0,7,28,22,25,25,4,0,114,0,5,17,20,28,26,0,0,104,0,4,16,16,47,28,4,0,115,0,0,8,18,15,29,8,0,67,0,0,6,18,21,23,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0
202021028,3,0,0,0,10,0,0,0,0,6,4,0,0,3,0,0,0,9,4,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,14,13,49,37,70,57,16,0,252,0,0,0,0,0,4,0,0,4,6,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,3,4,0,3,6,0,0,19,3,0,0,0,8,0,0,0,8,0,4,3,0,9,0,6,0,20,0,0,4,4,11,8,0,0,29,0,0,0,0,4,8,0,0,13,0,0,4,9,5,5,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,7,0,0,0,4,3,3,0,0,10,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021029,10,3,0,0,17,0,0,7,7,0,0,0,0,9,0,0,10,10,0,0,0,0,29,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,18,16,58,44,41,25,15,0,215,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,3,5,0,3,0,0,11,0,4,5,4,9,8,0,0,30,0,5,3,6,0,5,0,0,21,0,0,5,7,5,4,0,0,33,0,0,0,0,4,6,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
202021030,6,13,0,0,42,0,0,5,4,11,3,0,0,31,0,0,11,10,7,0,0,0,36,0,0,0,3,3,5,0,0,9,0,0,3,0,0,0,0,0,3,0,5,6,3,0,0,0,0,16,37,85,130,122,130,89,26,0,616,0,0,0,0,5,0,0,0,3,19,0,0,0,0,0,0,0,23,14,14,0,0,5,5,0,0,41,8,13,13,6,0,5,0,0,47,5,13,14,7,10,8,3,0,56,7,20,11,11,10,11,3,0,84,0,14,29,16,24,15,4,0,102,4,11,23,22,25,23,6,0,109,0,10,35,20,43,31,3,0,146,0,3,28,20,30,18,4,0,102,0,9,14,19,23,12,7,0,76,0,0,17,14,19,15,0,0,63,0,0,16,15,18,10,0,0,61,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,4,4,5,3,0,0
202021031,7,12,0,0,33,0,0,0,4,6,0,0,0,15,0,0,3,4,4,4,0,0,11,0,0,0,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,20,38,71,54,77,47,15,3,325,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,38,9,4,3,0,4,0,0,0,19,3,4,3,3,0,4,3,0,22,3,0,3,5,5,9,3,0,30,7,0,10,3,14,11,0,0,41,3,4,5,9,7,10,0,0,40,0,5,6,6,14,6,0,0,45,0,4,3,4,3,10,3,0,30,0,4,0,5,3,3,0,0,15,0,0,3,0,3,8,0,0,22,0,0,3,0,0,0,0,0,6,0,0,3,3,6,0,0,0,15,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
202031032,7,5,0,0,36,0,0,4,7,3,3,0,0,16,0,0,18,31,25,13,0,0,88,0,0,3,5,6,9,0,0,25,0,0,0,6,0,5,0,0,13,0,0,0,0,0,0,0,0,4,9,22,76,80,75,57,7,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,11,0,0,0,0,0,4,0,0,3,0,4,3,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,0,0,0,0,12,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,10,42,37,47,39,10,0,192,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,8,5,0,0,4,0,6,0,0,14,0,0,0,0,6,5,0,0,10,4,6,10,0,0,10,0,0,29,0,6,4,5,3,0,5,0,25,0,0,5,6,3,13,0,0,24,0,0,0,3,4,7,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,3,0,5,0,0,0,0,7,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011034,3,0,0,0,21,0,0,3,10,3,0,4,0,18,0,0,5,9,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,18,33,53,75,50,21,5,0,265,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,13,4,3,3,0,0,0,0,0,9,6,3,8,0,4,4,0,0,24,0,10,4,0,0,6,0,0,26,4,12,13,11,5,7,0,0,46,3,13,18,13,8,8,3,0,58,0,11,14,10,5,5,0,0,48,0,4,6,5,9,3,4,0,32,0,4,0,0,4,0,0,0,6,0,0,0,3,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
