POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
212051325,51,0,0,51,0,52,0,0,0,3,0,0,0,0,45,0,0,45,0,46,5,16,0,17,44,4,0,44,14,0,0,14,0,77,9,20,0,30,86,6,0,83,4,4,0,7,0,126,49,112,6,166,432,112,0,548,12,15,0,36,0,749,38,69,0,113,135,104,0,231,28,25,0,52,4,399,61,250,0,315,100,296,0,392,27,118,0,141,13,863,169,472,8,645,783,516,0,1305,202,164,0,368,21,2334
212051326,90,0,0,90,0,90,5,0,0,3,0,0,0,0,94,0,0,94,0,101,0,14,0,17,60,0,0,61,50,0,0,50,0,128,13,10,0,21,110,11,0,118,3,0,0,3,0,143,73,75,0,146,395,75,0,472,17,12,0,33,3,650,53,69,0,122,103,40,0,138,23,23,0,45,0,309,59,136,0,195,59,105,0,162,29,72,0,106,21,486,204,305,0,503,725,227,0,955,354,109,0,463,27,1951
212051327,37,0,0,37,0,38,0,4,0,3,0,0,0,0,43,0,0,43,0,44,12,0,0,14,39,0,0,39,30,0,0,30,0,78,5,5,0,10,73,7,0,74,0,0,0,0,0,86,22,15,0,34,191,34,0,227,4,8,0,13,0,270,17,25,0,39,43,26,0,73,10,6,0,13,0,124,27,87,0,122,35,53,0,91,11,34,0,42,12,260,84,136,0,217,383,112,0,500,147,47,0,189,5,916
212051567,53,0,0,53,0,53,0,3,0,4,0,0,0,0,53,0,0,53,0,58,3,9,0,8,64,0,0,64,32,3,0,36,0,110,10,14,0,27,155,3,0,160,3,0,0,3,5,192,50,89,0,140,916,103,4,1021,18,14,0,30,7,1201,54,58,0,110,484,127,0,609,38,19,0,56,3,774,48,185,0,230,364,447,0,809,31,96,0,127,33,1207,169,356,0,525,1979,678,4,2661,252,128,0,384,52,3620
212051568,28,0,0,28,0,28,0,0,0,0,0,0,0,0,34,0,0,34,0,31,3,0,0,0,37,3,0,37,13,0,0,13,0,59,10,6,0,16,68,0,0,72,0,0,0,0,0,90,61,40,0,103,402,125,0,528,22,19,0,34,5,667,34,37,0,63,150,203,3,360,20,31,0,51,0,479,35,147,0,179,149,363,0,510,27,65,0,94,25,810,143,228,0,367,809,698,4,1510,158,114,0,268,25,2180
213011328,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,5,9,0,0,9,0,0,0,0,0,10,11,13,0,21,21,8,0,30,0,0,0,4,0,52,3,0,0,5,15,4,0,24,0,3,0,5,0,34,3,14,0,22,15,12,0,25,7,10,0,17,10,74,14,36,0,53,55,25,0,76,21,11,0,40,10,176
213011329,7,0,0,7,0,7,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,4,0,0,4,3,0,0,3,0,8,0,0,0,0,6,0,0,8,0,0,0,0,0,7,5,3,0,4,26,3,0,29,0,3,0,0,0,39,3,4,0,13,9,0,0,13,3,0,0,4,0,26,4,8,0,15,17,15,0,29,9,5,0,9,3,59,12,19,0,35,55,24,0,81,37,8,0,49,4,162
213011331,21,0,0,21,0,17,0,0,0,0,0,0,0,0,13,0,0,13,0,17,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,4,7,0,0,7,0,0,0,0,0,9,3,4,0,10,15,4,0,20,3,0,0,3,0,28,0,0,0,0,3,3,0,7,0,0,0,0,0,10,0,11,0,9,7,10,0,15,5,4,0,8,5,41,9,16,0,25,34,14,0,50,46,7,0,54,5,127
213011332,41,0,0,41,0,39,0,0,0,0,0,0,0,0,55,0,0,55,0,55,0,0,0,0,11,0,0,11,30,0,0,31,0,47,0,0,0,0,34,0,0,30,0,0,0,0,0,32,18,10,0,30,108,15,0,120,0,0,0,8,3,161,4,3,0,9,6,5,0,11,0,8,0,8,0,23,13,12,0,22,10,24,0,35,3,5,0,7,4,73,35,31,0,67,170,42,0,213,146,8,0,155,4,444
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,6,5,4,0,8,14,7,0,18,0,0,0,4,0,32,3,4,0,7,0,4,0,3,3,0,0,3,0,22,6,11,0,24,7,8,0,15,0,5,0,3,5,45,19,17,0,38,27,12,0,46,16,9,0,19,5,104
213011334,8,0,0,8,0,8,0,0,0,0,0,0,0,0,12,0,0,12,0,12,6,3,0,9,5,0,0,5,0,0,0,0,0,13,0,0,0,0,10,0,0,10,0,0,0,0,0,14,12,12,0,23,65,4,0,70,0,7,0,8,0,100,11,15,0,18,15,14,0,28,7,4,0,15,0,65,14,23,0,45,30,31,0,62,18,17,0,34,10,156,41,49,0,97,128,50,0,180,52,25,0,77,10,364
213011335,18,0,0,18,0,18,0,0,0,0,0,0,0,0,23,0,0,23,0,29,0,0,0,0,4,0,0,4,15,0,0,15,0,24,4,0,0,4,21,0,0,21,0,0,0,0,0,30,15,13,0,35,163,29,0,187,9,5,0,13,0,238,12,10,0,22,74,67,0,147,11,14,0,24,0,194,33,81,0,117,63,243,0,306,20,33,0,55,12,488,65,104,0,175,326,343,4,668,103,52,0,156,16,1016
213011336,59,0,0,59,0,62,0,0,0,0,0,0,0,0,52,0,0,52,0,54,3,0,0,0,33,0,0,35,21,0,0,21,0,63,7,6,0,17,43,0,0,46,0,0,0,0,0,60,29,33,0,66,187,36,0,231,15,9,0,21,7,323,21,18,0,37,55,51,0,108,13,13,0,24,0,169,40,101,0,148,53,123,0,173,12,49,0,68,17,400,113,159,0,269,376,213,0,592,212,65,0,279,25,1168
213011337,27,0,0,27,0,27,0,5,0,5,0,0,0,0,21,0,0,25,0,25,0,3,0,3,3,5,0,7,4,0,0,4,0,15,5,9,0,16,18,5,0,20,0,0,0,0,0,40,24,22,0,46,74,15,0,91,10,0,0,11,0,149,13,20,0,36,33,12,0,42,9,7,0,18,0,104,26,55,0,78,29,48,0,80,12,18,0,32,16,208,68,117,0,186,162,82,0,237,100,27,0,135,24,579
213011338,22,0,0,22,0,19,0,0,0,0,0,0,0,0,18,0,0,18,0,22,6,10,0,12,23,0,0,28,11,0,0,11,0,51,7,9,0,19,37,0,0,37,3,0,0,3,3,62,52,56,0,98,146,21,0,164,29,8,0,39,3,311,36,34,0,74,66,25,0,93,26,20,0,50,3,215,47,109,0,150,60,83,0,140,31,60,3,88,31,420,139,217,0,357,334,130,3,464,148,87,3,242,49,1112
213011339,46,0,0,46,0,44,0,0,0,0,0,0,0,0,28,0,0,28,0,25,0,0,0,0,19,0,0,19,7,0,0,7,0,29,0,0,0,0,13,0,0,13,0,0,0,0,0,14,12,3,0,13,34,9,0,45,10,4,0,12,0,68,10,5,0,14,9,11,0,23,0,0,0,0,0,42,9,20,0,29,14,29,0,42,5,13,0,17,9,99,24,35,0,65,92,48,0,143,119,21,0,137,9,342
213011340,172,0,0,172,0,172,4,3,0,6,0,0,0,0,183,0,0,183,0,187,17,5,0,20,80,7,0,87,70,5,0,72,0,183,6,12,0,19,119,14,0,133,0,0,0,3,0,151,37,30,0,60,369,42,0,412,18,5,0,19,4,497,15,13,0,24,63,17,0,78,9,4,0,13,0,118,10,43,0,52,21,22,0,41,12,22,0,36,5,134,85,97,0,182,650,98,0,748,557,33,0,592,12,1541
213011569,54,0,0,54,0,57,0,0,0,0,0,0,0,0,54,0,0,54,0,54,3,0,0,6,21,0,0,21,22,0,0,22,0,54,5,4,0,7,39,6,0,44,4,0,0,4,0,58,23,12,0,28,110,18,0,125,8,4,0,12,0,171,5,7,0,14,28,9,0,37,4,5,0,10,0,60,15,41,0,55,26,21,0,52,4,14,0,25,5,137,53,61,0,115,230,52,0,283,199,26,0,218,8,629
213011570,43,0,0,43,0,46,0,0,0,4,0,0,0,0,52,0,0,53,0,55,3,10,0,15,20,0,0,19,21,3,0,24,0,60,13,20,0,30,38,10,0,46,5,3,0,6,0,81,53,101,0,154,185,42,0,223,23,15,0,38,0,414,50,57,0,108,69,29,0,101,19,17,0,33,5,247,52,153,0,199,42,98,4,138,33,79,4,112,21,480,170,336,3,512,356,175,3,535,213,115,4,337,32,1416
213021341,28,0,0,28,0,28,0,0,0,4,0,0,0,0,24,0,0,24,0,28,6,4,0,12,19,0,0,20,11,0,0,11,0,43,3,8,0,9,33,0,0,33,0,0,0,4,0,45,22,51,0,65,121,30,0,150,6,7,0,14,0,229,22,35,0,61,37,26,0,64,9,12,0,16,0,138,21,83,0,102,35,98,0,131,29,45,0,68,13,314,65,183,0,250,233,157,0,397,123,63,0,186,13,847
213021342,73,0,0,73,0,73,0,0,0,4,0,0,0,0,63,0,0,63,0,71,3,0,0,3,16,0,0,16,18,0,0,18,0,41,5,3,0,7,22,0,0,22,0,0,0,0,0,35,13,14,0,23,76,8,0,92,3,3,0,3,0,118,4,3,0,4,12,3,0,16,4,0,0,6,0,33,10,23,0,36,18,34,0,49,6,19,0,29,3,114,32,50,0,80,146,45,0,190,213,25,0,236,4,513
213021343,98,0,0,98,0,96,4,3,0,3,0,0,0,0,92,0,0,92,0,97,8,10,0,15,43,5,0,53,48,0,0,51,0,115,13,9,0,20,88,15,0,100,5,6,0,6,0,124,59,49,0,104,283,54,0,337,29,20,0,43,0,492,37,48,0,87,89,35,0,124,25,26,0,52,3,262,60,95,0,157,72,79,3,152,24,57,4,85,30,430,172,224,0,393,570,188,3,762,385,106,4,489,36,1685
213021344,10,0,0,10,0,15,0,0,0,0,0,0,0,0,18,0,0,18,0,21,0,10,0,10,18,0,0,18,11,0,0,9,0,34,4,8,0,11,27,0,0,24,0,0,0,0,0,39,24,44,0,68,95,21,0,113,4,6,0,6,0,186,24,34,0,60,33,18,0,52,7,6,0,13,4,124,27,65,0,93,35,72,0,109,8,28,0,42,18,256,77,162,0,242,201,112,0,316,77,36,0,116,16,687
213021345,3,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,6,0,0,6,3,0,0,3,0,8,0,0,0,0,5,6,0,6,0,0,0,0,0,4,7,3,0,9,0,5,0,4,0,0,0,5,5,22,8,3,0,14,13,7,0,28,14,3,0,15,5,55
213021346,42,0,0,42,0,42,0,4,0,4,0,0,0,0,58,0,0,58,0,62,3,9,0,7,29,0,0,29,27,5,0,31,0,72,7,15,0,20,70,8,0,75,0,0,0,0,0,101,39,63,0,101,237,36,0,273,5,6,0,9,5,386,23,36,0,50,41,28,0,74,9,12,0,15,0,140,32,84,0,111,33,73,0,105,5,27,0,37,11,262,96,198,0,298,412,142,0,554,176,44,0,220,10,1084
213031347,31,0,0,33,0,35,0,0,0,0,0,0,0,0,52,0,0,52,0,55,4,4,0,7,37,0,0,37,15,0,0,15,0,69,11,6,0,14,51,6,0,57,4,0,0,4,0,80,33,33,0,69,298,44,0,341,14,9,0,28,5,436,31,27,0,58,83,28,0,105,19,12,0,32,5,206,47,84,0,134,54,82,0,137,20,45,4,65,13,350,133,153,0,293,527,161,0,683,183,61,4,243,19,1241
213031348,54,0,0,54,0,54,0,0,0,0,0,0,0,0,65,0,0,65,0,71,0,3,0,11,39,0,0,40,30,0,0,30,0,81,7,9,0,18,63,6,0,72,5,0,0,5,0,97,47,56,0,108,322,85,0,410,12,8,0,21,7,539,42,55,0,99,141,130,0,273,12,16,3,32,6,409,69,170,0,241,160,448,4,609,46,103,0,151,34,1030,169,302,0,473,728,669,4,1401,272,129,3,401,46,2325
213031349,86,0,0,86,0,86,0,0,0,0,0,0,0,0,110,0,0,110,3,117,3,4,0,8,106,3,0,104,37,0,0,39,5,151,13,9,0,20,188,10,0,205,0,0,0,5,0,230,68,29,0,100,760,87,0,843,22,7,0,30,6,970,31,23,0,57,123,39,0,167,17,10,0,24,3,247,31,54,0,81,41,51,0,99,9,28,0,34,11,219,147,117,0,264,1220,195,0,1411,324,48,0,367,22,2073
213031350,15,0,0,15,0,15,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,6,0,4,7,0,0,7,3,0,0,8,0,19,0,0,0,0,7,0,0,11,0,0,0,0,0,11,8,11,0,16,45,11,0,55,0,0,0,4,0,75,5,5,0,13,19,7,0,25,0,3,0,4,0,43,9,14,0,17,22,16,0,36,8,5,0,14,3,69,22,30,0,56,95,37,0,129,42,15,0,55,6,245
213031351,14,0,0,14,0,14,0,0,0,0,0,0,0,0,22,0,0,22,0,22,0,3,0,7,8,0,0,6,13,0,0,13,0,20,4,0,0,3,20,0,0,21,0,0,0,0,0,21,29,22,0,50,97,20,0,123,12,5,0,14,3,192,23,32,0,51,32,7,0,46,13,13,0,17,5,114,38,68,0,100,27,45,0,74,31,36,0,64,27,270,92,120,0,213,193,75,0,270,105,52,0,150,24,668
213031352,81,0,0,81,0,78,0,0,0,0,0,0,0,0,80,0,0,80,0,80,0,4,0,4,26,0,0,26,32,0,0,32,0,58,9,5,0,11,53,0,0,55,0,0,0,3,0,72,32,35,0,68,208,25,0,236,5,0,0,6,0,312,28,34,0,65,51,28,0,79,15,9,0,19,0,162,28,75,0,102,30,83,0,115,11,31,0,43,4,264,93,159,0,250,368,142,0,511,259,45,0,303,7,1073
213041353,96,0,0,96,0,101,4,12,0,14,0,3,0,3,85,0,0,85,0,101,9,7,0,16,35,0,0,34,59,0,0,59,0,115,8,22,0,25,38,0,0,41,0,0,0,0,0,63,16,55,0,71,126,30,0,154,7,0,0,9,0,239,12,31,0,36,27,19,0,51,12,0,0,13,5,108,25,76,0,102,32,86,0,118,11,28,0,45,20,282,71,186,3,265,257,140,0,400,347,35,0,388,25,1075
213041358,94,0,0,94,0,93,0,3,0,3,0,0,0,0,99,0,0,99,0,98,3,10,0,19,39,0,0,41,34,0,0,33,0,94,8,6,0,15,51,8,0,61,8,0,0,8,0,75,24,29,0,51,163,21,0,189,5,7,0,14,0,255,7,7,0,14,30,13,0,50,0,3,0,6,3,76,6,47,0,60,26,43,0,77,4,25,0,29,6,168,51,102,3,159,318,93,0,409,301,39,0,342,13,920
213041359,65,0,0,65,0,71,5,6,0,7,0,0,0,0,61,0,0,61,0,66,11,16,0,28,33,4,0,33,37,0,0,37,0,97,0,17,0,23,51,7,0,58,3,0,0,7,0,85,87,106,3,196,194,40,0,231,44,19,0,63,4,495,49,57,0,101,98,48,0,149,28,21,0,52,4,300,47,152,0,200,64,99,0,166,44,70,0,112,25,504,196,362,0,560,436,197,0,635,307,110,0,419,36,1659
213041360,70,0,0,70,0,70,0,0,0,0,0,0,0,0,51,0,0,51,0,52,6,0,0,6,23,0,0,23,16,0,0,16,0,50,0,3,0,3,29,0,0,29,3,0,0,3,0,40,8,4,0,14,75,5,0,79,0,4,0,4,0,94,5,3,0,9,12,4,0,20,0,4,0,0,0,31,7,34,0,43,13,29,0,37,6,17,0,17,0,97,21,57,0,83,148,41,0,190,170,21,0,192,0,467
213041461,47,0,0,47,0,47,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,0,0,7,12,0,0,12,10,0,0,10,0,20,0,3,0,3,15,0,0,15,0,0,0,0,0,24,7,0,0,4,33,0,0,35,0,0,0,0,0,43,0,0,0,5,11,0,0,11,0,4,0,4,0,17,9,12,0,16,0,0,0,7,5,5,0,10,0,29,13,21,0,32,71,4,0,82,104,4,0,111,0,221
213041462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0,0,0,8,0,0,8,3,0,0,3,0,7,0,0,0,3,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,7,0,7,0,9,0,11,5,7,0,6,3,28,0,17,0,11,22,11,0,25,9,7,0,14,3,57
213041463,75,0,0,75,0,80,0,0,0,3,0,0,0,0,92,0,0,92,0,99,8,6,0,9,53,0,0,54,34,0,0,34,0,97,3,3,0,7,57,0,0,56,0,0,0,4,0,65,22,13,0,35,154,31,0,185,11,5,0,14,0,234,9,11,0,19,22,8,0,29,4,7,0,10,0,60,16,32,0,50,27,42,0,65,12,15,0,27,4,144,57,61,0,121,317,77,0,391,271,31,0,304,7,823
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,8,0,0,6,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,9,0,12,0,13,0,13,6,4,0,6,0,37,6,13,0,22,17,13,0,32,11,8,0,16,0,72
213041572,3,0,0,3,0,5,0,0,0,0,0,0,0,0,6,0,0,6,0,11,0,3,0,3,5,0,0,5,3,0,0,3,0,7,0,5,0,4,6,0,0,6,0,0,0,0,0,16,4,5,0,13,16,3,0,20,0,3,0,4,0,42,5,7,0,8,9,3,0,11,4,8,0,6,0,29,5,15,0,16,6,8,0,15,6,9,0,14,4,53,16,29,0,42,48,16,0,64,35,16,0,50,7,160
213041573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,4,0,10,0,4,0,7,0,0,0,0,0,0,0,0,0,11,3,12,0,13,3,8,0,8,0,0,0,0,0,23,11,16,0,24,9,9,0,15,13,0,0,8,0,53
213041574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,0,0,0,0,0,0,0,0,0,10,14,13,0,23,4,6,0,13,8,0,0,9,0,46,4,3,0,12,0,0,0,3,3,6,0,4,0,18,9,16,0,24,0,11,0,16,3,9,0,15,6,54,28,40,0,67,17,20,0,29,14,20,0,32,3,137
213041575,13,0,0,13,0,12,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,6,8,0,0,8,3,0,0,3,0,19,0,6,0,7,19,3,0,22,0,0,0,4,0,28,6,15,0,16,36,7,0,49,3,6,0,6,0,71,0,9,0,15,4,3,0,13,0,0,0,0,0,19,4,17,0,25,6,9,0,20,0,6,0,6,4,54,18,50,0,65,80,28,0,105,56,11,0,68,4,241
213041576,6,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,10,0,3,0,3,4,0,0,0,0,0,0,0,0,9,6,0,0,13,12,3,0,16,0,3,0,3,0,31,4,0,0,3,3,4,0,9,0,0,0,0,0,14,4,6,0,12,9,10,0,19,4,4,0,6,4,43,15,18,0,37,25,22,0,48,16,8,0,24,4,107
213041577,112,0,0,112,0,116,0,0,0,4,0,0,0,0,92,0,0,92,0,98,5,4,0,12,27,4,0,31,23,0,0,23,0,68,6,27,0,28,50,3,0,52,4,0,0,3,0,85,36,55,0,92,150,29,0,178,16,4,0,16,5,292,9,19,0,28,36,16,0,49,3,11,0,14,0,97,21,74,0,92,22,63,0,87,11,29,0,40,10,225,78,181,0,260,285,117,0,397,322,50,0,370,15,1045
213041578,47,0,0,47,0,45,0,0,0,0,0,0,0,0,29,0,0,29,0,33,3,0,0,3,0,0,0,0,6,0,0,6,0,9,4,6,0,9,8,0,0,11,0,0,0,0,0,16,9,9,0,17,46,17,0,61,0,4,0,4,0,90,10,9,0,19,20,16,0,34,4,7,0,5,0,60,19,36,0,52,31,41,0,69,7,21,0,23,0,150,43,60,0,102,107,72,0,174,100,27,0,131,5,416
213051361,119,0,0,119,0,118,0,0,0,0,0,0,0,0,106,0,0,106,0,109,13,16,0,23,43,6,0,44,57,0,0,56,0,133,17,28,0,38,69,9,0,82,4,0,0,4,0,122,63,98,0,156,255,40,0,292,14,13,0,26,3,478,29,46,0,75,38,29,0,69,20,13,0,37,0,185,36,107,0,142,28,48,0,82,26,27,0,52,14,283,155,296,0,443,434,127,0,568,425,61,0,485,24,1518
213051362,105,0,0,105,0,105,4,4,0,4,0,0,0,0,125,0,0,124,0,131,6,5,0,13,88,7,0,97,52,0,0,52,0,160,8,7,0,14,103,11,0,114,5,0,0,10,0,137,44,22,0,68,333,51,0,376,15,4,0,21,0,468,18,19,0,39,60,20,0,87,7,5,0,18,0,143,24,57,0,80,33,47,0,82,12,23,0,34,4,213,107,117,0,226,621,134,0,757,376,40,0,413,7,1404
213051363,42,0,0,42,0,39,5,5,0,3,0,0,0,0,42,0,0,42,0,46,9,8,0,13,18,3,0,26,17,0,0,20,0,59,9,21,0,34,47,6,0,56,4,0,0,9,0,93,79,93,0,167,262,63,0,329,40,24,0,65,11,571,72,76,0,141,114,58,0,171,53,46,0,89,3,413,72,211,0,283,89,149,0,238,56,101,4,161,47,727,234,414,4,645,535,280,9,820,288,166,4,457,58,1996
213051368,78,0,0,78,0,78,0,6,0,6,0,0,0,0,102,0,0,102,0,101,6,8,0,9,21,4,0,26,49,0,0,49,0,85,5,11,0,16,61,6,0,58,0,0,0,0,0,80,47,46,0,91,240,50,0,292,19,13,0,28,0,419,38,57,0,92,94,79,0,169,15,34,0,50,0,313,52,160,0,210,110,241,0,356,17,65,3,85,27,678,149,272,0,427,528,377,3,905,331,106,3,438,35,1805
213051464,6,0,0,6,0,6,0,0,0,0,0,0,0,0,13,0,0,13,0,12,0,0,0,0,4,0,0,4,0,0,0,0,0,10,0,0,0,5,5,0,0,5,0,0,0,0,0,11,7,11,0,13,37,12,0,48,8,0,0,3,0,71,4,9,0,11,9,4,0,14,0,0,0,5,0,28,5,31,0,38,21,42,0,63,9,21,0,26,0,131,14,54,0,70,80,54,0,136,45,24,0,65,3,279
213051466,15,0,0,15,0,15,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,0,0,0,14,0,0,14,14,0,0,12,0,30,0,0,0,3,16,0,0,18,0,0,0,0,0,23,6,9,0,10,41,8,0,51,5,0,0,5,0,70,7,4,0,12,4,4,0,13,5,0,0,5,0,24,16,29,0,40,26,31,0,56,8,17,0,20,0,123,37,40,0,70,106,45,0,153,72,20,0,91,0,314
213051467,9,0,0,9,0,9,0,0,0,0,0,0,0,0,11,0,0,11,0,11,4,5,0,13,7,0,0,7,7,0,0,7,0,27,0,8,0,8,19,0,0,19,0,0,0,0,0,31,12,19,0,34,76,12,0,82,4,4,0,7,5,125,9,13,0,21,19,23,0,46,7,5,0,12,0,77,12,42,0,49,29,39,0,62,7,14,0,16,3,138,39,90,0,128,149,64,0,215,54,20,0,77,6,427
213051468,18,0,0,18,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,3,0,3,0,0,0,0,5,0,0,5,0,16,0,9,0,15,9,0,0,9,0,0,0,0,0,24,6,17,0,20,50,10,0,59,0,6,0,9,0,94,3,10,0,16,10,10,0,27,9,3,0,7,0,50,3,23,0,31,21,22,0,39,4,21,0,25,0,97,18,67,0,88,93,42,0,135,80,33,0,107,0,339
213051579,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,9,17,0,0,16,0,0,0,4,0,30,0,6,0,4,7,0,0,7,0,0,0,0,0,12,9,22,0,28,17,27,0,43,10,11,0,17,0,89,8,34,0,43,40,29,0,66,20,13,0,28,0,141
213051580,165,0,0,165,3,166,0,3,0,6,0,0,0,0,141,0,0,141,0,152,9,11,0,20,67,5,0,76,66,0,0,72,0,166,8,7,0,16,113,8,0,119,0,0,0,4,0,137,20,44,0,67,254,34,0,280,11,3,0,20,3,368,27,29,0,51,59,27,0,81,11,3,0,17,0,142,25,76,0,102,31,45,0,80,7,30,0,38,8,227,90,170,0,258,514,112,0,628,510,48,0,553,18,1458
213051581,8,0,0,8,0,8,0,0,0,0,0,0,0,0,15,0,0,23,0,24,0,0,0,0,6,0,0,6,9,0,0,9,0,15,0,0,0,0,16,0,0,16,0,0,0,0,0,16,3,0,0,7,33,4,0,34,0,0,0,4,0,42,3,5,0,13,8,0,0,11,3,0,0,10,0,32,3,22,0,29,22,19,0,37,0,15,0,15,0,79,19,31,0,50,80,25,0,103,53,17,0,69,3,226
